timestep_superordinate_dispatch,timestep_dispatch,region_dispatch,gen; ocgtH2Chp,gen; pvOpenspace_b,gen; onshore_c,gen; onshore_b,gen; pvInd_a,gen; runOfRiver,gen; nuclearPowerFlexChp_HTR,gen; onshore_a,stExtOut; reservoir,gen; pvOpenspace_c,gen; pvOpenspace_a,stExtOut; pumpedStorage,gen; pvInd_b,gen; nuclearPowerFlexChp_SFR,gen; offshore_a,gen; nuclearPowerFlexChp_LWR,gen; nuclearPowerFlexChp_SMR,import,demand,use; heatpumpGroundSpace,use; bevPsngRoadPub,use; heatpumpPro,use; heatpumpAirSpace,use; directAirCapture,use; eBoilerProLow,use; oberFrtRoadHeavy,use; alkElectrolysis,use; eFrtRail,use; bevFrtRoadLight,use; liquifaction,use; eBoilerDh,use; eBoilerProHigh,use; bevFrtRoadHeavy,use; resistiveHeatSpace,stExtIn; pumpedStorage,use; ePsngRail,use; heatpumpAirDh,use; bevPsngRoadPrvt,export
30th < 2040,30th < 2040 < d003 < hh0018 < h0072,EU < AT < at,,,122.25572323863639,214.50888060970922,,235.20512741340625,37.36011142780345,,17.255720890655326,,,,,7.460841448412462,,73.07619024598458,,202.35273158741487,-619.4986840577218,-25.63270764687448,,-63.23378940851451,,,,-41.149241716617546,,-3.40311334772045,,,,,,-4.963909367996993,,-8.640423872627123,-32.922922362951546,,-110.02961137736713
30th < 2040,30th < 2040 < d003 < hh0018 < h0072,EU < DE < de,,,304.62440371517675,1091.244036708123,,128.31638988040518,558.7583815898485,240.79028135564988,1.9968381882639652,,,,,289.19518872228525,,5375.845736109007,,470.5229246400772,-5160.154181243869,-75.90874849277243,-37.555280530721554,-407.68748549613014,-23.456679024348617,,,-487.7094942342194,-195.11592587631353,-22.975696931585457,-41.63069082565348,,,-61.76448907842644,,,,-62.65340346076627,-383.14131704574044,-59.1852560928027,-1442.3555412103203
30th < 2040,30th < 2040 < d003 < hh0018 < h0072,EU < DK < dk_w,,,41.00654400292146,,,,3.19727972102993,,,,,,,2.9878173828756225,,,,465.6015632208186,-156.8775314125,-8.788051024076182,,-14.541478360790311,,,,-11.493066205751742,-0.0011179431613646093,-0.26317595724543874,,,,,,-4.847470984189521,,-2.2861069250095998,-0.0011634540688948982,,-313.6922426086652
30th < 2040,30th < 2040 < d003 < hh0018 < h0072,EU < ES < es,,,1665.0311190030338,94.37064135117635,,49.106930115132634,508.79981603522424,30.98781038368406,111.90255348583443,,,,,71.09091821146959,,,,823.2541850082204,-2889.3875344826893,,,-84.12368752414545,,,,-343.99828299079843,,-3.0934506138305102,,,,-14.822634250972149,,,,-19.1178387503058,,,
30th < 2040,30th < 2040 < d003 < hh0018 < h0072,EU < FI < fi,,,682.5437245377507,,,,83.01556575946937,,,,,,,178.46552072643107,,67.63876799353226,,276.42318241775575,-671.6929399260216,,-16.05811436156694,-98.90744737054806,,,,-45.624349812527015,,-3.2051410687367525,-9.070234711708379,-4.469476063940373,,,,,,-2.8300713040116605,-43.54031777972274,-210.18717285527208,-182.50003028052222
30th < 2040,30th < 2040 < d003 < hh0018 < h0072,EU < FR < fr,,,173.80664625599547,1111.943176075044,,250.7981247487629,416.46859497826017,208.8771284292325,80.68259924386072,,,,,469.4444012831177,,1025.5193221250452,,1110.6660981880268,-4208.022798850012,-16.54575398310321,,-145.65488416142713,-11.047180505016533,,,-271.0882390914424,-10.178131360641048,-5.294424696879387,,,,-11.02226241716039,,,,-58.401582910424935,-22.074267513741873,,-88.8759481798826
30th < 2040,30th < 2040 < d003 < hh0018 < h0072,EU < FR < fr_co,,,5.220459504158638,,,,0.1734935633940383,,,,,,,0.2286566154765696,,,,16.179213726638157,-20.06245010413097,,-0.0010446818621743482,-0.29526298582238253,,,,-1.1075434284515342,,-0.021619620251431857,-0.0010799331086594468,,,,,,,-0.3093312664350567,,,-0.0014196890913444383
30th < 2040,30th < 2040 < d003 < hh0018 < h0072,EU < GR < gr,,,648.1099012025244,727.9672500214924,,9.939237109136988,1.2917133624475545,,,,,,,0.12142703675010777,,,,0.0013596345784682917,-508.33010390167584,,,-19.57022937234104,,,,-43.45676631222342,-0.24649043431901824,-0.1638183615844924,,,,,,,,-0.7109006017619421,-3.9928359958525785,,-810.9556641687191
30th < 2040,30th < 2040 < d003 < hh0018 < h0072,EU < HU < hu,,,30.14513190259017,,,2.8040445396017857,6.535780777731762,,,,,,,,,126.05695356125577,,852.3424534160457,-409.4696038275806,-8.711020072196131,,-26.30571045482198,,,,-57.58330187973499,-36.44834178275867,-3.922166753024036,,,,,,,,-4.136576871099184,-8.659835239149213,,-462.64745707223307
30th < 2040,30th < 2040 < d003 < hh0018 < h0072,EU < IT < it_cn,,,280.7913900316711,,,9.99516843125353,43.844739114570494,124.94790302239062,14.296803708158452,,,,,,,70.55284900465908,,0.0013105901085791911,-299.21284578814556,-1.2950421253807614,-1.3779927911219578,-21.317621679618668,,,,-15.943019284639224,-2.414205080081821,-0.4741277695718942,-1.4523362456423867,,,-6.746277468190835,,,-0.0010004936605250443,-3.698587405299213,-24.84718607398937,-1.65130018931855,-163.99869475671488
30th < 2040,30th < 2040 < d003 < hh0018 < h0072,EU < IT < it_cs,,,171.49872917673312,,,17.658141213191673,103.39789621176095,,34.51609403666518,,,,,,,533.095695047151,,97.91818685587053,-581.2291919644701,,,-34.999905181569545,,,,-29.8785479258467,-31.148041923731842,-0.8885525374109347,,,,-10.941467827919487,,,,-7.830198068898212,-24.870949997474604,,-236.2941215268167
30th < 2040,30th < 2040 < d003 < hh0018 < h0072,EU < IT < it_n,,,182.75707158861405,,,149.59454271355855,115.38360612736747,76.74001217510242,110.5131077957249,,,,,,,1191.6897781296188,,305.7410532575678,-1529.826694102746,-14.458863854730723,,-115.76175603245089,,,,-85.46254228373098,-132.2344393182663,-2.5415677166423243,,,,-36.38526332408532,,-1.924897150840819,,-16.721956494293142,,,-197.10051707807534
30th < 2040,30th < 2040 < d003 < hh0018 < h0072,EU < IT < it_sar,,,14.663476091441698,,,0.999502061547833,14.150128985292325,,4.010605067646448,,,,,,,21.62211240112858,,35.44974218705502,-79.64109406192306,,,-4.74168824198335,,,,-4.095519656892119,,-0.12179269033616213,,,,,,,,-0.988140902733329,-1.2994820986091506,,-0.0038976899028557036
30th < 2040,30th < 2040 < d003 < hh0018 < h0072,EU < IT < it_sic,,,15.376011441555917,,,1.6658480119001013,27.743634057014244,,11.57744636392928,,,,,,,112.05087620665417,,42.655680407874186,-176.25156873494188,,,-9.372019428772207,,,,-8.014733584144425,,-0.23834007941737562,,,,,,,,-3.0133013049805797,-14.175708329930247,,
30th < 2040,30th < 2040 < d003 < hh0018 < h0072,EU < NL < nl,,,61.7833026818502,359.19671010805973,,0.6298951892084129,79.27059817347077,349.74023015907414,,,,,,0.00298981594293092,322.82163093961464,508.16079514139716,0.002306983774269637,507.1945561444338,-1195.5565837081062,-11.687932190529697,-7.216909380239512,-70.120759129747,,-4.784082985667585,,-107.26627296722484,-342.67522009591136,-2.3504999393842185,-16.61669799434283,,,-13.716548173454122,,,,-15.09752408940337,-31.146500871635144,-323.5423016921707,-47.02470349566435
30th < 2040,30th < 2040 < d003 < hh0018 < h0072,EU < PL < pl,,,109.27568154808247,65.21526921028536,,23.737347769773745,153.34222500241214,149.48189762921743,11.41283689400379,,,,,518.5745051631934,,952.8234906759751,,707.7600008356776,-1623.5695389164566,-20.76158482548136,-31.47534201118296,-87.18904339948844,,,,-546.6221398449086,-30.29909328814692,-34.65278380644089,-69.65058289713413,,,-4.5248968827407525,,-14.316965695063068,,-13.428509910328964,-38.80357727316156,-176.32802711174307,
30th < 2040,30th < 2040 < d003 < hh0018 < h0072,EU < SE < se_3,,,104.50064617225746,,,,9.361418193881496,454.6068924824594,12.423214183603248,,,,,12.667630929348595,,,,866.4569792165505,-771.5869970888102,-4.894322504413721,-7.28508499828804,-29.50052585233301,,,,-49.269898933575035,,-3.7993018931110787,-4.840586582268248,,,,,-2.0123051751574486,,-4.9213043655224835,-80.0843357660968,-214.22437602851548,-287.59773380593253
30th < 2040,30th < 2040 < d003 < hh0018 < h0072,nonEU < UK < uk,,,185.61213835005876,546.2790930496718,,49.18020197138251,102.23957278667665,2211.7258659622876,,,,,,2256.4224685605345,,540.7993181018738,0.0011100078457881711,382.7425071630678,-3033.8712559876144,-61.34088923697996,-37.00993538475038,-151.65271199896364,-27.258862223192146,-50.19734899930683,,-244.31798538741606,-1445.6104713503453,-4.472777893828363,-69.42492133542733,,,,,,,-42.02357967389676,-147.92639971558467,-463.0774123835726,-496.81732526968665
30th < 2040,30th < 2040 < d004 < hh0019 < h0073,EU < AT < at,,,309.75727161678225,199.38777643912832,,230.27578156637307,213.80755943243332,,248.32128641102693,,,19.62534404253813,,30.331619003285308,,82.07009875967589,,202.35016444084263,-569.0868090561148,-0.06079991800802137,-0.0555288727737803,-56.526383344570945,,,,-47.35145899840643,-0.07826250524856601,-3.916047427100932,-0.05547793164390128,,,,,-0.054792177326429006,,-9.942751303928185,-0.05610618736727185,-0.05533598663212797,-848.6870984308081
30th < 2040,30th < 2040 < d004 < hh0019 < h0073,EU < DE < de,,,651.1250429716556,1872.0184478256854,,124.77873688243629,359.6143924642395,474.05409905094365,14.519411171450846,,,,,289.62316195131376,,5245.4552958747845,,1325.0345727023698,-4690.269180857967,-97.37339717859268,-130.02204367876263,-413.7817736633037,-20.99584639897144,,,-561.2194819628739,-426.48891707441794,-26.438707636657007,-166.55176913043667,,,-62.48103247542828,,,,-72.09683438431425,-218.3060768009995,-2995.2612884453206,-474.93770095534234
30th < 2040,30th < 2040 < d004 < hh0019 < h0073,EU < DK < dk_w,,,73.82640045190158,,,,2.297939119185785,,,,,,,2.411087580228453,,,,480.20713425281264,-142.5922220362342,-7.335911980120127,-8.973705081582086,-14.394002101635229,,,,-13.225358001866923,-52.196610946560696,-0.3028431394846637,-2.238881905337946,,,,,-3.0710225576841585,,-2.630680270393648,-4.53326668519645,-106.49697596183529,-200.7517345678239
30th < 2040,30th < 2040 < d004 < hh0019 < h0073,EU < ES < es,,,1828.611649412785,111.2242365140762,,47.580029426286984,123.20454563573006,32.71593554703739,795.7925357939896,,,310.72140680360866,,17.29475139239734,,,,813.9408775669884,-2548.529735630104,-3.615901841632657,-29.44995638742328,-94.20417958869558,,,,-395.8474060041547,,-3.5597107940202193,-25.31021161507987,,,-17.661153044672805,,-16.71590331282155,,-21.999373985005295,-19.6073183875639,-211.08502749723314,-693.5000121268666
30th < 2040,30th < 2040 < d004 < hh0019 < h0073,EU < FI < fi,,,419.24703107972454,,,,84.48279500610597,,200.9501765126905,,,,,179.6614251583221,,67.63911204986847,,279.84333360864355,-627.7169827607333,,-16.327771246723028,-98.40692089369735,,,,-52.50107752543071,-0.0010636663993190225,-3.6882357868360773,-9.22246394235484,,,,,,,-3.2566336516562697,-43.53947320383471,-213.7190948751265,-163.4432638881263
30th < 2040,30th < 2040 < d004 < hh0019 < h0073,EU < FR < fr,,,119.20009108937437,821.0882139259927,,228.76057064090003,160.305013288938,201.04606777275822,726.2091078179525,,,43.860727793802624,,453.88515076332743,,959.7209390947858,,1998.6515401379677,-4067.734970887298,-50.71029288685398,-53.699497366954056,-145.3508181466905,-16.989963305177156,,,-311.9479995935095,-0.0012480542525704127,-6.0924265793503904,-42.49501647300721,,,-11.231892902179517,,,,-67.20415840635651,-123.13089840829115,-816.1383011919419,
30th < 2040,30th < 2040 < d004 < hh0019 < h0073,EU < FR < fr_co,,,5.2204679249254164,,,,0.04252509243728962,,,,,,,0.05808953037936579,,,,47.81357006159875,-19.39360450068095,-0.9400515499023555,-0.31181496946271325,-0.31267192428596813,,,,-1.2744778531386303,,-0.024878236370595802,-0.16049206271733357,,,,,,,-0.3559552052112206,,-2.985744500822125,-27.375118931149686
30th < 2040,30th < 2040 < d004 < hh0019 < h0073,EU < GR < gr,,,727.5901797843667,698.3239790428164,,10.04990365302106,15.285204666476282,,165.3822675849313,,,5.094579980158037,,0.0998340277139999,,,,,-442.6375450133212,-1.8200005362261975,-28.007077812696195,-19.325942506101136,,,,-50.006785116664425,-0.8025492888979854,-0.18850987547169396,-14.967160714254655,,,,,-0.965146019946956,,-0.8180510573704945,-4.359167457456059,-252.55669899057875,-805.3716986549048
30th < 2040,30th < 2040 < d004 < hh0019 < h0073,EU < HU < hu,,,51.325059018815395,,,3.0107296021987184,19.17732140735889,,,,,,,,,137.424063836043,,920.0063586365326,-377.08085658408913,-1.1673554481958324,-21.62665674155479,-25.991368158776684,,,,-66.26254201058609,-38.881604512342705,-4.513335129471654,-14.569499387518707,,,,,,,-4.760062201255794,-1.1925138353754254,-115.59624267380292,-459.3016899614074
30th < 2040,30th < 2040 < d004 < hh0019 < h0073,EU < IT < it_cn,,,285.9031435489349,,,9.180566695848418,0.5906462735215481,126.73649783943472,78.2738089803277,,,0.2965684767038941,,,,62.034842517797536,,0.22746611910702555,-261.0608900752947,-4.986663059631853,-7.003045340878724,-22.298546078157184,,,,-18.34603002325876,-30.84468843709245,-0.5455906525690133,-9.314315407880905,,,-6.9909806588231795,,,,-4.2560567963837554,-6.836441443858682,-14.635625389992171,-176.12485100636667
30th < 2040,30th < 2040 < d004 < hh0019 < h0073,EU < IT < it_cs,,,62.17177919209579,,,16.219005133024798,24.780170435232538,,140.78294910607323,,,0.9168123226031222,,,,480.2358666941328,,341.37594705247193,-507.1179674532552,-3.561353668206164,-17.722939779501818,-40.97767159280289,,,,-34.38199048200947,-48.930546221464894,-1.0224795716260493,-29.294420457007305,,,-12.9329135114934,,-9.552975838059554,,-9.010404258776509,-4.53271564223429,-347.44396024172215,
30th < 2040,30th < 2040 < d004 < hh0019 < h0073,EU < IT < it_n,,,163.9259052775124,,,137.40254281607963,75.48317826061474,72.95319677066063,772.3817037322759,,,2.91092567723351,,,,1136.6176830731408,,60.922126298584644,-1334.7619396868536,-13.743650357595847,-43.53967592425882,-117.21197306474461,,,,-98.34387945023612,-139.85017420726314,-2.9246453763365947,-85.25005752684861,,,-36.9822189299165,,-1.497596114327063,,-19.242372502648,-6.7987641898975655,-308.22128298717524,-214.2295669081246
30th < 2040,30th < 2040 < d004 < hh0019 < h0073,EU < IT < it_sar,,,14.663484881545372,,,0.9180525533909373,5.989748123784697,,18.836404038268434,,,0.09772929623228886,,,,20.26345536469337,,27.126354702224447,-69.48623762328978,-0.7083041366072442,-1.1503976889560161,-5.542946665414883,,,,-4.712816640608453,,-0.14014988714675253,-1.3492394506499679,,,,,,,-1.1370783880454853,-0.22519753095298783,-1.8909309732996897,-1.552273719644353
30th < 2040,30th < 2040 < d004 < hh0019 < h0073,EU < IT < it_sic,,,9.52359316201361,,,1.5300908278597238,8.734584283947143,,52.31142747143464,,,0.30107792677855066,,,,105.23910707193721,,25.07934619472827,-153.77812837517442,-0.5661991952827947,-4.616681851063704,-10.964857187718415,,,,-9.222753879800079,,-0.27426387528427276,-4.782071865792661,,,,,-2.8024175611508104,,-3.467480984832133,-2.4657827047677765,-9.778658587975581,
30th < 2040,30th < 2040 < d004 < hh0019 < h0073,EU < NL < nl,,,95.53103507503596,578.2423509598317,,0.6317980872668247,44.35329756076591,519.8044412234879,,,,,,0.0030033179753956784,556.8572124637019,505.2831569514961,0.002330855966745263,425.39267310896014,-1120.1672506381337,-9.779430102100253,-13.606127130451803,-70.61394939555558,,-5.023747276671082,,-123.4339762880308,-485.1547725921223,-2.704778918454816,-31.651889257954153,,,-13.950745433802934,,,,-17.373097609430275,-89.30454820512784,-590.5686427062814,-152.76846170920763
30th < 2040,30th < 2040 < d004 < hh0019 < h0073,EU < PL < pl,,,494.91425973903637,165.17333935549507,,26.42753547810166,368.10652707444723,471.7370826078542,12.61489627039905,,,,,548.6604661142633,,984.952979669134,,313.8218233814973,-1457.280768579869,-0.8087927340477752,-71.39650318979083,-82.75795677522102,,,,-629.0117329679675,-180.3112951562263,-39.87582281324736,-175.1011036058101,,,-4.562309883243963,,-0.8237138562773655,,-15.452521356471395,-38.802745556809235,-689.0913909427735,-1.1328420064155345
30th < 2040,30th < 2040 < d004 < hh0019 < h0073,EU < SE < se_3,,,174.91023929890827,,,,3.320094933941882,663.077604109419,,,,,,3.6840295684987527,,,,556.6280582392213,-721.0709432249089,-3.675363900647857,-11.635264411315159,-29.64065091501149,,,,-56.696101844974145,,-4.37195147004534,-8.440438318064032,,,,,-1.5907152569243697,,-5.663067705780105,-80.08538562189094,-225.55722590302338,-253.192578172259
30th < 2040,30th < 2040 < d004 < hh0019 < h0073,nonEU < UK < uk,,,131.87478079860074,509.3259108243586,,51.02858380251594,435.47516297725974,1459.123570762359,,,,,,2511.629355815899,,601.9482512812947,0.0011253487497060696,414.28784621788736,-2588.7908645605166,-0.002705207672452417,-70.70629446367744,-83.66640316471803,-0.0019525172837497797,-0.004277588808675167,,-281.1428008155395,-0.014070385022089134,-5.146937105357715,-136.7828403423349,,,,,,,-48.357581498062075,-0.004129515372306855,-2021.9660498636492,-878.1078229844403
30th < 2040,30th < 2040 < d004 < hh0019 < h0074,EU < AT < at,,,720.5990083418243,430.01034035130374,,224.70552528311313,0.16117629681640788,,106.54805560818015,,,0.0596197006098138,,0.17880258510656213,,70.44162663423546,,309.83587216694036,-489.9843740252239,-19.833648887703685,-14.549331583100045,-65.29361135928772,,,,-42.14977535603571,-67.23662024262669,-3.4858592074521058,-10.76106277100751,,,,,-3.753832072579066,,-8.850513643003229,-27.89290597046822,-227.89729917804803,-880.8511784353988
30th < 2040,30th < 2040 < d004 < hh0019 < h0074,EU < DE < de,,,542.2524485686774,1711.2714442838483,,121.1055454145436,249.3607704490091,399.27200911965787,5.030944276516698,,,,,282.806308015084,,5031.819777557418,,1325.6831134869092,-3985.846967602736,-134.7877444748119,-128.0625755992229,-414.010112051656,-22.431947915270364,,,-499.5680300149139,-426.4889183097081,-23.534345322421895,-164.04178839101172,,,-62.478989167771346,,,,-64.17680547673149,-242.44179320577598,-2950.1218858089114,-550.6113223192716
30th < 2040,30th < 2040 < d004 < hh0019 < h0074,EU < DK < dk_w,,,34.9426358053676,,,,2.373583594366711,,,,,,,2.5505371581013954,,,,491.9484131611912,-121.1765794011194,-6.13433325423311,-8.838468640900398,-14.387258697850143,,,,-11.772517269227132,-52.19660877061831,-0.2695750155834639,-2.2051411222008857,,,,,-2.8930984871022347,,-2.3416930497195287,-3.956823865251792,-104.89203725647928,-200.75155367814133
30th < 2040,30th < 2040 < d004 < hh0019 < h0074,EU < ES < es,,,965.5165589109072,125.00060979884746,,46.20554478371305,183.7933318074705,30.296412915384956,878.2430174294807,,,529.3245736848446,,18.15668103881765,,,,813.940882068519,-2214.9594255900097,-3.558218350873739,-26.49619347924074,-94.17269347537447,,,,-352.3625161984152,,-3.1686671007424976,-23.022952384328587,,,-17.659584655825388,,-15.471883497484713,,-19.582684273204666,-18.20169617000442,-108.32107955352559,-693.5000103248393
30th < 2040,30th < 2040 < d004 < hh0019 < h0074,EU < FI < fi,,,849.4752098887213,,,,5.387207138584266,,2.5775518775120867,,,,,5.910308068159459,,67.63912538433928,,279.843159395276,-594.2442979039289,,-16.08170690706267,-103.99353225104593,,,,-46.733694598960355,-0.001065070458521797,-3.2830732814476544,-9.08347548254573,,,,,,,-2.898883788118073,-43.53928783545183,-210.49828500269746,-180.47447221174997
30th < 2040,30th < 2040 < d004 < hh0019 < h0074,EU < FR < fr,,,487.8710854102725,778.1279843468211,,215.16450644558145,146.42945495188926,321.0338800556663,719.0006828310886,,,22.922182921105858,,441.2957634514045,,957.6242353226048,,1990.2052055125503,-3683.4944582808275,-54.775101985050625,-55.51066603929141,-145.37548411388957,-17.487908626961463,,,-277.6796826064777,-0.0011301721017550643,-5.423157324495581,-43.418996683636955,,,-11.23225906403063,,,,-59.82160296084427,-138.85402299957678,-1586.600692355391,
