timestep_2,region_4,technology_3,parameter,value,source
2035,03ES,gasEngineProMedStock,capaConvResi,0.10302,
2040,03ES,gasEngineProMedStock,capaConvResi,0.06868,
2045,03ES,gasEngineProMedStock,capaConvResi,0.03434,
2020,03ES,oilBoilerProMedStock,capaConvResi,0.04689,
2025,03ES,oilBoilerProMedStock,capaConvResi,0.03907,
2030,03ES,oilBoilerProMedStock,capaConvResi,0.03126,
2035,03ES,oilBoilerProMedStock,capaConvResi,0.02345,
2040,03ES,oilBoilerProMedStock,capaConvResi,0.01563,
2045,03ES,oilBoilerProMedStock,capaConvResi,0.00782,
2020,03ES,hardcoalPlantProMedStock,capaConvResi,0.0112,
2025,03ES,hardcoalPlantProMedStock,capaConvResi,0.00934,
2030,03ES,hardcoalPlantProMedStock,capaConvResi,0.00747,
2035,03ES,hardcoalPlantProMedStock,capaConvResi,0.0056,
2040,03ES,hardcoalPlantProMedStock,capaConvResi,0.00374,
2045,03ES,hardcoalPlantProMedStock,capaConvResi,0.00187,
2020,03ES,oilPlantProMedStock,capaConvResi,0.02047,
2025,03ES,oilPlantProMedStock,capaConvResi,0.01706,
2030,03ES,oilPlantProMedStock,capaConvResi,0.01365,
2035,03ES,oilPlantProMedStock,capaConvResi,0.01024,
2040,03ES,oilPlantProMedStock,capaConvResi,0.00683,
2045,03ES,oilPlantProMedStock,capaConvResi,0.00342,
2020,03ES,districtHeatSpace,capaConvResi,0.01821,
2025,03ES,districtHeatSpace,capaConvResi,0.01054,
2030,03ES,districtHeatSpace,capaConvResi,0.00699,
2035,03ES,districtHeatSpace,capaConvResi,0.00424,
2040,03ES,districtHeatSpace,capaConvResi,0.00191,
2020,03ES,bioBoilerSpaceStock,capaConvResi,0.63033,
2025,03ES,bioBoilerSpaceStock,capaConvResi,0.36479,
2030,03ES,bioBoilerSpaceStock,capaConvResi,0.2418,
2035,03ES,bioBoilerSpaceStock,capaConvResi,0.14646,
2040,03ES,bioBoilerSpaceStock,capaConvResi,0.06586,
2020,03ES,gasBoilerSpaceStock,capaConvResi,1.69295,
2025,03ES,gasBoilerSpaceStock,capaConvResi,0.97974,
2030,03ES,gasBoilerSpaceStock,capaConvResi,0.64944,
2035,03ES,gasBoilerSpaceStock,capaConvResi,0.39335,
2040,03ES,gasBoilerSpaceStock,capaConvResi,0.17687,
2020,03ES,oilLiquidBoilerSpaceStock,capaConvResi,1.8034,
2025,03ES,oilLiquidBoilerSpaceStock,capaConvResi,1.04367,
2030,03ES,oilLiquidBoilerSpaceStock,capaConvResi,0.69181,
2035,03ES,oilLiquidBoilerSpaceStock,capaConvResi,0.41901,
2040,03ES,oilLiquidBoilerSpaceStock,capaConvResi,0.18841,
2020,03ES,resistiveHeatSpaceStock,capaConvResi,0.08967,
2025,03ES,resistiveHeatSpaceStock,capaConvResi,0.0519,
2030,03ES,resistiveHeatSpaceStock,capaConvResi,0.0344,
2035,03ES,resistiveHeatSpaceStock,capaConvResi,0.02084,
2040,03ES,resistiveHeatSpaceStock,capaConvResi,0.00937,
2020,03ES,coalBoilerSpaceStock,capaConvResi,0.03971,
2025,03ES,coalBoilerSpaceStock,capaConvResi,0.02298,
2030,03ES,coalBoilerSpaceStock,capaConvResi,0.01523,
2035,03ES,coalBoilerSpaceStock,capaConvResi,0.00923,
2040,03ES,coalBoilerSpaceStock,capaConvResi,0.00415,
2020,04ES,coalBoilerProHighStock,capaConvResi,0.16476,
2025,04ES,coalBoilerProHighStock,capaConvResi,0.1373,
2030,04ES,coalBoilerProHighStock,capaConvResi,0.10984,
2035,04ES,coalBoilerProHighStock,capaConvResi,0.08238,
2040,04ES,coalBoilerProHighStock,capaConvResi,0.05492,
2045,04ES,coalBoilerProHighStock,capaConvResi,0.02746,
2020,04ES,eBoilerProHigh,capaConvResi,0.04979,
2025,04ES,eBoilerProHigh,capaConvResi,0.04149,
2030,04ES,eBoilerProHigh,capaConvResi,0.03319,
2035,04ES,eBoilerProHigh,capaConvResi,0.0249,
2040,04ES,eBoilerProHigh,capaConvResi,0.0166,
2045,04ES,eBoilerProHigh,capaConvResi,0.0083,
2020,04ES,gasBoilerProHighStock,capaConvResi,0.75425,
2025,04ES,gasBoilerProHighStock,capaConvResi,0.62855,
2030,04ES,gasBoilerProHighStock,capaConvResi,0.50284,
2035,04ES,gasBoilerProHighStock,capaConvResi,0.37713,
2040,04ES,gasBoilerProHighStock,capaConvResi,0.25142,
2045,04ES,gasBoilerProHighStock,capaConvResi,0.12571,
2020,04ES,oilBoilerProHighStock,capaConvResi,0.23236,
2025,04ES,oilBoilerProHighStock,capaConvResi,0.19364,
2030,04ES,oilBoilerProHighStock,capaConvResi,0.15491,
2035,04ES,oilBoilerProHighStock,capaConvResi,0.11618,
2040,04ES,oilBoilerProHighStock,capaConvResi,0.07746,
2045,04ES,oilBoilerProHighStock,capaConvResi,0.03873,
2020,04ES,bioBoilerProLowStock,capaConvResi,0.24029,
2025,04ES,bioBoilerProLowStock,capaConvResi,0.20024,
2030,04ES,bioBoilerProLowStock,capaConvResi,0.16019,
2035,04ES,bioBoilerProLowStock,capaConvResi,0.12015,
2040,04ES,bioBoilerProLowStock,capaConvResi,0.0801,
2045,04ES,bioBoilerProLowStock,capaConvResi,0.04005,
2020,04ES,ccgtGasBackProLowStock,capaConvResi,0.01036,
2025,04ES,ccgtGasBackProLowStock,capaConvResi,0.00863,
2030,04ES,ccgtGasBackProLowStock,capaConvResi,0.00691,
2035,04ES,ccgtGasBackProLowStock,capaConvResi,0.00518,
2040,04ES,ccgtGasBackProLowStock,capaConvResi,0.00346,
2045,04ES,ccgtGasBackProLowStock,capaConvResi,0.00173,
2020,04ES,coalBoilerProLowStock,capaConvResi,0.00365,
2025,04ES,coalBoilerProLowStock,capaConvResi,0.00304,
2030,04ES,coalBoilerProLowStock,capaConvResi,0.00243,
2035,04ES,coalBoilerProLowStock,capaConvResi,0.00183,
2040,04ES,coalBoilerProLowStock,capaConvResi,0.00122,
2045,04ES,coalBoilerProLowStock,capaConvResi,0.00061,
2020,04ES,districtHeatPro,capaConvResi,0.00343,
2025,04ES,districtHeatPro,capaConvResi,0.00286,
2030,04ES,districtHeatPro,capaConvResi,0.00229,
2035,04ES,districtHeatPro,capaConvResi,0.00172,
2040,04ES,districtHeatPro,capaConvResi,0.00115,
2045,04ES,districtHeatPro,capaConvResi,0.00058,
2020,04ES,gasBoilerProLowStock,capaConvResi,0.12349,
2025,04ES,gasBoilerProLowStock,capaConvResi,0.10291,
2030,04ES,gasBoilerProLowStock,capaConvResi,0.08233,
2035,04ES,gasBoilerProLowStock,capaConvResi,0.06175,
2040,04ES,gasBoilerProLowStock,capaConvResi,0.04117,
2045,04ES,gasBoilerProLowStock,capaConvResi,0.02059,
2020,04ES,eBoilerProLow,capaConvResi,0.00782,
2025,04ES,eBoilerProLow,capaConvResi,0.00652,
2030,04ES,eBoilerProLow,capaConvResi,0.00522,
2035,04ES,eBoilerProLow,capaConvResi,0.00391,
2040,04ES,eBoilerProLow,capaConvResi,0.00261,
2045,04ES,eBoilerProLow,capaConvResi,0.00131,
2020,04ES,gasEngineProLowStock,capaConvResi,0.28416,
2025,04ES,gasEngineProLowStock,capaConvResi,0.2368,
2030,04ES,gasEngineProLowStock,capaConvResi,0.18944,
2035,04ES,gasEngineProLowStock,capaConvResi,0.14208,
2040,04ES,gasEngineProLowStock,capaConvResi,0.09472,
2045,04ES,gasEngineProLowStock,capaConvResi,0.04736,
2020,04ES,oilBoilerProLowStock,capaConvResi,0.03306,
2025,04ES,oilBoilerProLowStock,capaConvResi,0.02755,
2030,04ES,oilBoilerProLowStock,capaConvResi,0.02204,
2035,04ES,oilBoilerProLowStock,capaConvResi,0.01653,
2040,04ES,oilBoilerProLowStock,capaConvResi,0.01102,
2045,04ES,oilBoilerProLowStock,capaConvResi,0.00551,
2020,04ES,hardcoalPlantProLowStock,capaConvResi,0.00361,
2025,04ES,hardcoalPlantProLowStock,capaConvResi,0.00301,
2030,04ES,hardcoalPlantProLowStock,capaConvResi,0.00241,
2035,04ES,hardcoalPlantProLowStock,capaConvResi,0.00181,
2040,04ES,hardcoalPlantProLowStock,capaConvResi,0.00121,
2045,04ES,hardcoalPlantProLowStock,capaConvResi,0.00061,
2020,04ES,oilPlantProLowStock,capaConvResi,0.03125,
2025,04ES,oilPlantProLowStock,capaConvResi,0.02604,
2030,04ES,oilPlantProLowStock,capaConvResi,0.02084,
2035,04ES,oilPlantProLowStock,capaConvResi,0.01563,
2040,04ES,oilPlantProLowStock,capaConvResi,0.01042,
2045,04ES,oilPlantProLowStock,capaConvResi,0.00521,
2020,04ES,bioBoilerProMedStock,capaConvResi,0.00979,
2025,04ES,bioBoilerProMedStock,capaConvResi,0.00816,
2030,04ES,bioBoilerProMedStock,capaConvResi,0.00653,
2035,04ES,bioBoilerProMedStock,capaConvResi,0.0049,
2040,04ES,bioBoilerProMedStock,capaConvResi,0.00327,
2045,04ES,bioBoilerProMedStock,capaConvResi,0.00164,
2020,04ES,bioGasEngineProMedStock,capaConvResi,0.15229,
2025,04ES,bioGasEngineProMedStock,capaConvResi,0.12691,
2030,04ES,bioGasEngineProMedStock,capaConvResi,0.10153,
2035,04ES,bioGasEngineProMedStock,capaConvResi,0.07615,
2040,04ES,bioGasEngineProMedStock,capaConvResi,0.05077,
2045,04ES,bioGasEngineProMedStock,capaConvResi,0.02539,
2020,04ES,ccgtGasBackProMedStock,capaConvResi,0.01753,
2025,04ES,ccgtGasBackProMedStock,capaConvResi,0.01461,
2030,04ES,ccgtGasBackProMedStock,capaConvResi,0.01169,
2035,04ES,ccgtGasBackProMedStock,capaConvResi,0.00877,
2040,04ES,ccgtGasBackProMedStock,capaConvResi,0.00585,
2045,04ES,ccgtGasBackProMedStock,capaConvResi,0.00293,
2020,04ES,coalBoilerProMedStock,capaConvResi,0.02698,
2025,04ES,coalBoilerProMedStock,capaConvResi,0.02248,
2030,04ES,coalBoilerProMedStock,capaConvResi,0.01799,
2035,04ES,coalBoilerProMedStock,capaConvResi,0.01349,
2040,04ES,coalBoilerProMedStock,capaConvResi,0.009,
2045,04ES,coalBoilerProMedStock,capaConvResi,0.0045,
2020,04ES,eBoilerProMed,capaConvResi,0.02173,
2025,04ES,eBoilerProMed,capaConvResi,0.01811,
2030,04ES,eBoilerProMed,capaConvResi,0.01449,
2035,04ES,eBoilerProMed,capaConvResi,0.01087,
2040,04ES,eBoilerProMed,capaConvResi,0.00725,
2045,04ES,eBoilerProMed,capaConvResi,0.00363,
2020,04ES,gasBoilerProMedStock,capaConvResi,0.22782,
2025,04ES,gasBoilerProMedStock,capaConvResi,0.18985,
2030,04ES,gasBoilerProMedStock,capaConvResi,0.15188,
2035,04ES,gasBoilerProMedStock,capaConvResi,0.11391,
2040,04ES,gasBoilerProMedStock,capaConvResi,0.07594,
2045,04ES,gasBoilerProMedStock,capaConvResi,0.03797,
2020,04ES,gasEngineProMedStock,capaConvResi,0.49097,
2025,04ES,gasEngineProMedStock,capaConvResi,0.40914,
2030,04ES,gasEngineProMedStock,capaConvResi,0.32731,
2035,04ES,gasEngineProMedStock,capaConvResi,0.24549,
2040,04ES,gasEngineProMedStock,capaConvResi,0.16366,
2045,04ES,gasEngineProMedStock,capaConvResi,0.08183,
2020,04ES,oilBoilerProMedStock,capaConvResi,0.11172,
2025,04ES,oilBoilerProMedStock,capaConvResi,0.0931,
2030,04ES,oilBoilerProMedStock,capaConvResi,0.07448,
2035,04ES,oilBoilerProMedStock,capaConvResi,0.05586,
2040,04ES,oilBoilerProMedStock,capaConvResi,0.03724,
2045,04ES,oilBoilerProMedStock,capaConvResi,0.01862,
2020,04ES,hardcoalPlantProMedStock,capaConvResi,0.02669,
2025,04ES,hardcoalPlantProMedStock,capaConvResi,0.02224,
2030,04ES,hardcoalPlantProMedStock,capaConvResi,0.01779,
2035,04ES,hardcoalPlantProMedStock,capaConvResi,0.01335,
2040,04ES,hardcoalPlantProMedStock,capaConvResi,0.0089,
2045,04ES,hardcoalPlantProMedStock,capaConvResi,0.00445,
2020,04ES,oilPlantProMedStock,capaConvResi,0.04878,
2025,04ES,oilPlantProMedStock,capaConvResi,0.04065,
2030,04ES,oilPlantProMedStock,capaConvResi,0.03252,
2035,04ES,oilPlantProMedStock,capaConvResi,0.02439,
2040,04ES,oilPlantProMedStock,capaConvResi,0.01626,
2045,04ES,oilPlantProMedStock,capaConvResi,0.00813,
2020,04ES,districtHeatSpace,capaConvResi,0.02989,
2025,04ES,districtHeatSpace,capaConvResi,0.0173,
2030,04ES,districtHeatSpace,capaConvResi,0.01147,
2035,04ES,districtHeatSpace,capaConvResi,0.00695,
2040,04ES,districtHeatSpace,capaConvResi,0.00313,
2020,04ES,bioBoilerSpaceStock,capaConvResi,1.03442,
2025,04ES,bioBoilerSpaceStock,capaConvResi,0.59864,
2030,04ES,bioBoilerSpaceStock,capaConvResi,0.39682,
2035,04ES,bioBoilerSpaceStock,capaConvResi,0.24034,
2040,04ES,bioBoilerSpaceStock,capaConvResi,0.10807,
2020,04ES,gasBoilerSpaceStock,capaConvResi,2.77826,
2025,04ES,gasBoilerSpaceStock,capaConvResi,1.60784,
2030,04ES,gasBoilerSpaceStock,capaConvResi,1.06577,
2035,04ES,gasBoilerSpaceStock,capaConvResi,0.64551,
2040,04ES,gasBoilerSpaceStock,capaConvResi,0.29026,
2020,04ES,oilLiquidBoilerSpaceStock,capaConvResi,2.95953,
2025,04ES,oilLiquidBoilerSpaceStock,capaConvResi,1.71274,
2030,04ES,oilLiquidBoilerSpaceStock,capaConvResi,1.13531,
2035,04ES,oilLiquidBoilerSpaceStock,capaConvResi,0.68763,
2040,04ES,oilLiquidBoilerSpaceStock,capaConvResi,0.30919,
2020,04ES,resistiveHeatSpaceStock,capaConvResi,0.14715,
2025,04ES,resistiveHeatSpaceStock,capaConvResi,0.08516,
2030,04ES,resistiveHeatSpaceStock,capaConvResi,0.05645,
2035,04ES,resistiveHeatSpaceStock,capaConvResi,0.03419,
2040,04ES,resistiveHeatSpaceStock,capaConvResi,0.01538,
2020,04ES,coalBoilerSpaceStock,capaConvResi,0.06516,
2025,04ES,coalBoilerSpaceStock,capaConvResi,0.03771,
2030,04ES,coalBoilerSpaceStock,capaConvResi,0.025,
2035,04ES,coalBoilerSpaceStock,capaConvResi,0.01514,
2040,04ES,coalBoilerSpaceStock,capaConvResi,0.00681,
2020,05ES,coalBoilerProHighStock,capaConvResi,0.05347,
2025,05ES,coalBoilerProHighStock,capaConvResi,0.04456,
2030,05ES,coalBoilerProHighStock,capaConvResi,0.03565,
2035,05ES,coalBoilerProHighStock,capaConvResi,0.02674,
2040,05ES,coalBoilerProHighStock,capaConvResi,0.01783,
2045,05ES,coalBoilerProHighStock,capaConvResi,0.00892,
2020,05ES,eBoilerProHigh,capaConvResi,0.01616,
2025,05ES,eBoilerProHigh,capaConvResi,0.01347,
2030,05ES,eBoilerProHigh,capaConvResi,0.01077,
2035,05ES,eBoilerProHigh,capaConvResi,0.00808,
2040,05ES,eBoilerProHigh,capaConvResi,0.00539,
2045,05ES,eBoilerProHigh,capaConvResi,0.0027,
2020,05ES,gasBoilerProHighStock,capaConvResi,0.24476,
2025,05ES,gasBoilerProHighStock,capaConvResi,0.20397,
2030,05ES,gasBoilerProHighStock,capaConvResi,0.16317,
2035,05ES,gasBoilerProHighStock,capaConvResi,0.12238,
2040,05ES,gasBoilerProHighStock,capaConvResi,0.08159,
2045,05ES,gasBoilerProHighStock,capaConvResi,0.0408,
2020,05ES,oilBoilerProHighStock,capaConvResi,0.07541,
2025,05ES,oilBoilerProHighStock,capaConvResi,0.06284,
2030,05ES,oilBoilerProHighStock,capaConvResi,0.05027,
2035,05ES,oilBoilerProHighStock,capaConvResi,0.03771,
2040,05ES,oilBoilerProHighStock,capaConvResi,0.02514,
2045,05ES,oilBoilerProHighStock,capaConvResi,0.01257,
2020,05ES,bioBoilerProLowStock,capaConvResi,0.09794,
2025,05ES,bioBoilerProLowStock,capaConvResi,0.08162,
2030,05ES,bioBoilerProLowStock,capaConvResi,0.06529,
2035,05ES,bioBoilerProLowStock,capaConvResi,0.04897,
2040,05ES,bioBoilerProLowStock,capaConvResi,0.03265,
2045,05ES,bioBoilerProLowStock,capaConvResi,0.01633,
2020,05ES,ccgtGasBackProLowStock,capaConvResi,0.00422,
2025,05ES,ccgtGasBackProLowStock,capaConvResi,0.00352,
2030,05ES,ccgtGasBackProLowStock,capaConvResi,0.00282,
2035,05ES,ccgtGasBackProLowStock,capaConvResi,0.00211,
2040,05ES,ccgtGasBackProLowStock,capaConvResi,0.00141,
2045,05ES,ccgtGasBackProLowStock,capaConvResi,0.00071,
2020,05ES,gasBoilerProLowStock,capaConvResi,0.05034,
2025,05ES,gasBoilerProLowStock,capaConvResi,0.04195,
2030,05ES,gasBoilerProLowStock,capaConvResi,0.03356,
2035,05ES,gasBoilerProLowStock,capaConvResi,0.02517,
2040,05ES,gasBoilerProLowStock,capaConvResi,0.01678,
2045,05ES,gasBoilerProLowStock,capaConvResi,0.00839,
2020,05ES,eBoilerProLow,capaConvResi,0.00319,
2025,05ES,eBoilerProLow,capaConvResi,0.00266,
2030,05ES,eBoilerProLow,capaConvResi,0.00213,
2035,05ES,eBoilerProLow,capaConvResi,0.0016,
2040,05ES,eBoilerProLow,capaConvResi,0.00107,
2045,05ES,eBoilerProLow,capaConvResi,0.00054,
2020,05ES,gasEngineProLowStock,capaConvResi,0.11582,
2025,05ES,gasEngineProLowStock,capaConvResi,0.09652,
2030,05ES,gasEngineProLowStock,capaConvResi,0.07722,
2035,05ES,gasEngineProLowStock,capaConvResi,0.05791,
2040,05ES,gasEngineProLowStock,capaConvResi,0.03861,
2045,05ES,gasEngineProLowStock,capaConvResi,0.01931,
2020,05ES,oilBoilerProLowStock,capaConvResi,0.01348,
2025,05ES,oilBoilerProLowStock,capaConvResi,0.01123,
2030,05ES,oilBoilerProLowStock,capaConvResi,0.00899,
2035,05ES,oilBoilerProLowStock,capaConvResi,0.00674,
2040,05ES,oilBoilerProLowStock,capaConvResi,0.0045,
2045,05ES,oilBoilerProLowStock,capaConvResi,0.00225,
2020,05ES,oilPlantProLowStock,capaConvResi,0.01274,
2025,05ES,oilPlantProLowStock,capaConvResi,0.01062,
2030,05ES,oilPlantProLowStock,capaConvResi,0.00849,
2035,05ES,oilPlantProLowStock,capaConvResi,0.00637,
2040,05ES,oilPlantProLowStock,capaConvResi,0.00425,
2045,05ES,oilPlantProLowStock,capaConvResi,0.00213,
2020,05ES,bioBoilerProMedStock,capaConvResi,0.00402,
2025,05ES,bioBoilerProMedStock,capaConvResi,0.00335,
2030,05ES,bioBoilerProMedStock,capaConvResi,0.00268,
2035,05ES,bioBoilerProMedStock,capaConvResi,0.00201,
2040,05ES,bioBoilerProMedStock,capaConvResi,0.00134,
2045,05ES,bioBoilerProMedStock,capaConvResi,0.00067,
2020,05ES,bioGasEngineProMedStock,capaConvResi,0.06247,
2025,05ES,bioGasEngineProMedStock,capaConvResi,0.05206,
2030,05ES,bioGasEngineProMedStock,capaConvResi,0.04165,
2035,05ES,bioGasEngineProMedStock,capaConvResi,0.03124,
2040,05ES,bioGasEngineProMedStock,capaConvResi,0.02083,
2045,05ES,bioGasEngineProMedStock,capaConvResi,0.01042,
2020,05ES,ccgtGasBackProMedStock,capaConvResi,0.00719,
2025,05ES,ccgtGasBackProMedStock,capaConvResi,0.006,
2030,05ES,ccgtGasBackProMedStock,capaConvResi,0.0048,
2035,05ES,ccgtGasBackProMedStock,capaConvResi,0.0036,
2040,05ES,ccgtGasBackProMedStock,capaConvResi,0.0024,
2045,05ES,ccgtGasBackProMedStock,capaConvResi,0.0012,
2020,05ES,coalBoilerProMedStock,capaConvResi,0.01107,
2025,05ES,coalBoilerProMedStock,capaConvResi,0.00923,
2030,05ES,coalBoilerProMedStock,capaConvResi,0.00738,
2035,05ES,coalBoilerProMedStock,capaConvResi,0.00554,
2040,05ES,coalBoilerProMedStock,capaConvResi,0.00369,
2045,05ES,coalBoilerProMedStock,capaConvResi,0.00185,
2020,05ES,eBoilerProMed,capaConvResi,0.00892,
2025,05ES,eBoilerProMed,capaConvResi,0.00743,
2030,05ES,eBoilerProMed,capaConvResi,0.00595,
2035,05ES,eBoilerProMed,capaConvResi,0.00446,
2040,05ES,eBoilerProMed,capaConvResi,0.00298,
2045,05ES,eBoilerProMed,capaConvResi,0.00149,
2020,05ES,gasBoilerProMedStock,capaConvResi,0.09345,
2025,05ES,gasBoilerProMedStock,capaConvResi,0.07788,
2030,05ES,gasBoilerProMedStock,capaConvResi,0.0623,
2035,05ES,gasBoilerProMedStock,capaConvResi,0.04673,
2040,05ES,gasBoilerProMedStock,capaConvResi,0.03115,
2045,05ES,gasBoilerProMedStock,capaConvResi,0.01558,
2020,05ES,gasEngineProMedStock,capaConvResi,0.20139,
2025,05ES,gasEngineProMedStock,capaConvResi,0.16783,
2030,05ES,gasEngineProMedStock,capaConvResi,0.13426,
2035,05ES,gasEngineProMedStock,capaConvResi,0.1007,
2040,05ES,gasEngineProMedStock,capaConvResi,0.06713,
2045,05ES,gasEngineProMedStock,capaConvResi,0.03357,
2020,05ES,oilBoilerProMedStock,capaConvResi,0.04583,
2025,05ES,oilBoilerProMedStock,capaConvResi,0.03819,
2030,05ES,oilBoilerProMedStock,capaConvResi,0.03056,
2035,05ES,oilBoilerProMedStock,capaConvResi,0.02292,
2040,05ES,oilBoilerProMedStock,capaConvResi,0.01528,
2045,05ES,oilBoilerProMedStock,capaConvResi,0.00764,
2020,05ES,hardcoalPlantProMedStock,capaConvResi,0.01095,
2025,05ES,hardcoalPlantProMedStock,capaConvResi,0.00913,
2030,05ES,hardcoalPlantProMedStock,capaConvResi,0.0073,
2035,05ES,hardcoalPlantProMedStock,capaConvResi,0.00548,
2040,05ES,hardcoalPlantProMedStock,capaConvResi,0.00365,
2045,05ES,hardcoalPlantProMedStock,capaConvResi,0.00183,
2020,05ES,oilPlantProMedStock,capaConvResi,0.02001,
2025,05ES,oilPlantProMedStock,capaConvResi,0.01668,
2030,05ES,oilPlantProMedStock,capaConvResi,0.01334,
2035,05ES,oilPlantProMedStock,capaConvResi,0.01001,
2040,05ES,oilPlantProMedStock,capaConvResi,0.00667,
2045,05ES,oilPlantProMedStock,capaConvResi,0.00334,
2020,05ES,districtHeatSpace,capaConvResi,0.0128,
2025,05ES,districtHeatSpace,capaConvResi,0.00741,
2030,05ES,districtHeatSpace,capaConvResi,0.00491,
2035,05ES,districtHeatSpace,capaConvResi,0.00298,
2040,05ES,districtHeatSpace,capaConvResi,0.00134,
2020,05ES,bioBoilerSpaceStock,capaConvResi,0.44294,
2025,05ES,bioBoilerSpaceStock,capaConvResi,0.25634,
2030,05ES,bioBoilerSpaceStock,capaConvResi,0.16992,
2035,05ES,bioBoilerSpaceStock,capaConvResi,0.10292,
2040,05ES,bioBoilerSpaceStock,capaConvResi,0.04628,
2020,05ES,gasBoilerSpaceStock,capaConvResi,1.18965,
2025,05ES,gasBoilerSpaceStock,capaConvResi,0.68848,
2030,05ES,gasBoilerSpaceStock,capaConvResi,0.45637,
2035,05ES,gasBoilerSpaceStock,capaConvResi,0.27641,
2040,05ES,gasBoilerSpaceStock,capaConvResi,0.12429,
2020,05ES,oilLiquidBoilerSpaceStock,capaConvResi,1.26727,
2025,05ES,oilLiquidBoilerSpaceStock,capaConvResi,0.7334,
2030,05ES,oilLiquidBoilerSpaceStock,capaConvResi,0.48614,
2035,05ES,oilLiquidBoilerSpaceStock,capaConvResi,0.29445,
2040,05ES,oilLiquidBoilerSpaceStock,capaConvResi,0.1324,
2020,05ES,resistiveHeatSpaceStock,capaConvResi,0.06301,
2025,05ES,resistiveHeatSpaceStock,capaConvResi,0.03647,
2030,05ES,resistiveHeatSpaceStock,capaConvResi,0.02418,
2035,05ES,resistiveHeatSpaceStock,capaConvResi,0.01464,
2040,05ES,resistiveHeatSpaceStock,capaConvResi,0.00659,
2020,05ES,coalBoilerSpaceStock,capaConvResi,0.0279,
2025,05ES,coalBoilerSpaceStock,capaConvResi,0.01615,
2030,05ES,coalBoilerSpaceStock,capaConvResi,0.01071,
2035,05ES,coalBoilerSpaceStock,capaConvResi,0.00649,
2040,05ES,coalBoilerSpaceStock,capaConvResi,0.00292,
2020,06ES,coalBoilerProHighStock,capaConvResi,0.28786,
2025,06ES,coalBoilerProHighStock,capaConvResi,0.23988,
2030,06ES,coalBoilerProHighStock,capaConvResi,0.19191,
2035,06ES,coalBoilerProHighStock,capaConvResi,0.14393,
2040,06ES,coalBoilerProHighStock,capaConvResi,0.09596,
2045,06ES,coalBoilerProHighStock,capaConvResi,0.04798,
2020,06ES,eBoilerProHigh,capaConvResi,0.08698,
2025,06ES,eBoilerProHigh,capaConvResi,0.07249,
2030,06ES,eBoilerProHigh,capaConvResi,0.05799,
2035,06ES,eBoilerProHigh,capaConvResi,0.04349,
2040,06ES,eBoilerProHigh,capaConvResi,0.029,
2045,06ES,eBoilerProHigh,capaConvResi,0.0145,
2020,06ES,gasBoilerProHighStock,capaConvResi,1.31778,
2025,06ES,gasBoilerProHighStock,capaConvResi,1.09815,
2030,06ES,gasBoilerProHighStock,capaConvResi,0.87852,
2035,06ES,gasBoilerProHighStock,capaConvResi,0.65889,
2040,06ES,gasBoilerProHighStock,capaConvResi,0.43926,
2045,06ES,gasBoilerProHighStock,capaConvResi,0.21963,
2020,06ES,oilBoilerProHighStock,capaConvResi,0.40597,
2025,06ES,oilBoilerProHighStock,capaConvResi,0.33831,
2030,06ES,oilBoilerProHighStock,capaConvResi,0.27065,
2035,06ES,oilBoilerProHighStock,capaConvResi,0.20299,
2040,06ES,oilBoilerProHighStock,capaConvResi,0.13533,
2045,06ES,oilBoilerProHighStock,capaConvResi,0.06767,
2020,06ES,bioBoilerProLowStock,capaConvResi,0.65689,
2025,06ES,bioBoilerProLowStock,capaConvResi,0.54741,
2030,06ES,bioBoilerProLowStock,capaConvResi,0.43793,
2035,06ES,bioBoilerProLowStock,capaConvResi,0.32845,
2040,06ES,bioBoilerProLowStock,capaConvResi,0.21897,
2045,06ES,bioBoilerProLowStock,capaConvResi,0.10949,
2020,06ES,ccgtGasBackProLowStock,capaConvResi,0.02831,
2025,06ES,ccgtGasBackProLowStock,capaConvResi,0.02359,
2030,06ES,ccgtGasBackProLowStock,capaConvResi,0.01887,
2035,06ES,ccgtGasBackProLowStock,capaConvResi,0.01416,
2040,06ES,ccgtGasBackProLowStock,capaConvResi,0.00944,
2045,06ES,ccgtGasBackProLowStock,capaConvResi,0.00472,
2020,06ES,coalBoilerProLowStock,capaConvResi,0.00996,
2025,06ES,coalBoilerProLowStock,capaConvResi,0.0083,
