timestep_2,carrier_1,region_3,parameter,value,comment,source
2045,industryHeat_medium,54IT,capaDem,1.103,,
2045,spaceHeat,54IT,capaDem,21.84,,
2045,industryHeat_high,55IT,capaDem,0.629,,
2045,industryHeat_low,55IT,capaDem,0.495,,
2045,industryHeat_medium,55IT,capaDem,0.422,,
2045,spaceHeat,55IT,capaDem,11.555,,
2045,industryHeat_high,56IT,capaDem,0.441,,
2045,industryHeat_low,56IT,capaDem,0.347,,
2045,industryHeat_medium,56IT,capaDem,0.296,,
2045,spaceHeat,56IT,capaDem,7.102,,
2045,industryHeat_high,57SI,capaDem,0.275,,
2045,industryHeat_low,57SI,capaDem,0.206,,
2045,industryHeat_medium,57SI,capaDem,0.305,,
2045,spaceHeat,57SI,capaDem,2.787,,
2045,industryHeat_high,58HU,capaDem,0.802,,
2045,industryHeat_low,58HU,capaDem,0.839,,
2045,industryHeat_medium,58HU,capaDem,0.488,,
2045,spaceHeat,58HU,capaDem,16.531,,
2045,industryHeat_high,59RO,capaDem,0.987,,
2045,industryHeat_low,59RO,capaDem,0.404,,
2045,industryHeat_medium,59RO,capaDem,0.503,,
2045,spaceHeat,59RO,capaDem,3.497,,
2045,industryHeat_high,60RO,capaDem,1.327,,
2045,industryHeat_low,60RO,capaDem,0.627,,
2045,industryHeat_medium,60RO,capaDem,0.795,,
2045,spaceHeat,60RO,capaDem,4.93,,
2045,industryHeat_high,61RO,capaDem,0.635,,
2045,industryHeat_low,61RO,capaDem,0.279,,
2045,industryHeat_medium,61RO,capaDem,0.364,,
2045,spaceHeat,61RO,capaDem,3.998,,
2045,industryHeat_high,62HR,capaDem,0.31,,
2045,industryHeat_low,62HR,capaDem,0.193,,
2045,industryHeat_medium,62HR,capaDem,0.464,,
2045,spaceHeat,62HR,capaDem,5.045,,
2045,industryHeat_high,63BA,capaDem,0.669,,
2045,industryHeat_low,63BA,capaDem,0.376,,
2045,industryHeat_medium,63BA,capaDem,0.528,,
2045,spaceHeat,63BA,capaDem,2.429,,
2045,industryHeat_high,64ME,capaDem,0.128,,
2045,industryHeat_low,64ME,capaDem,0.059,,
2045,industryHeat_medium,64ME,capaDem,0.079,,
2045,spaceHeat,64ME,capaDem,0.449,,
2045,industryHeat_high,65RS,capaDem,1.405,,
2045,industryHeat_low,65RS,capaDem,0.808,,
2045,industryHeat_medium,65RS,capaDem,1.13,,
2045,spaceHeat,65RS,capaDem,4.473,,
2045,industryHeat_high,66BG,capaDem,0.557,,
2045,industryHeat_low,66BG,capaDem,1.069,,
2045,industryHeat_medium,66BG,capaDem,0.56,,
2045,spaceHeat,66BG,capaDem,5.874,,
2045,industryHeat_high,67MK,capaDem,0.402,,
2045,industryHeat_low,67MK,capaDem,0.226,,
2045,industryHeat_medium,67MK,capaDem,0.313,,
2045,spaceHeat,67MK,capaDem,1.629,,
2045,industryHeat_high,68GR,capaDem,0.24,,
2045,industryHeat_low,68GR,capaDem,0.23,,
2045,industryHeat_medium,68GR,capaDem,0.248,,
2045,spaceHeat,68GR,capaDem,3.483,,
2045,industryHeat_high,69GR,capaDem,0.454,,
2045,industryHeat_low,69GR,capaDem,0.388,,
2045,industryHeat_medium,69GR,capaDem,0.448,,
2045,spaceHeat,69GR,capaDem,5.01,,
2045,industryHeat_high,70AL,capaDem,0.571,,
2045,industryHeat_low,70AL,capaDem,0.321,,
2045,industryHeat_medium,70AL,capaDem,0.451,,
2045,spaceHeat,70AL,capaDem,2.078,,
2045,industryHeat_high,72DK,capaDem,0.086,,
2045,industryHeat_low,72DK,capaDem,0.197,,
2045,industryHeat_medium,72DK,capaDem,0.239,,
2045,spaceHeat,72DK,capaDem,5.787,,
2045,industryHeat_high,73EE,capaDem,0.069,,
2045,industryHeat_low,73EE,capaDem,0.123,,
2045,industryHeat_medium,73EE,capaDem,0.223,,
2045,spaceHeat,73EE,capaDem,2.286,,
2045,industryHeat_high,74FI,capaDem,0.122,,
2045,industryHeat_low,74FI,capaDem,0.239,,
2045,industryHeat_medium,74FI,capaDem,0.377,,
2045,spaceHeat,74FI,capaDem,1.823,,
2045,industryHeat_high,75FI,capaDem,0.901,,
2045,industryHeat_low,75FI,capaDem,3.034,,
2045,industryHeat_medium,75FI,capaDem,4.649,,
2045,spaceHeat,75FI,capaDem,11.253,,
2045,industryHeat_high,77LT,capaDem,0.178,,
2045,industryHeat_low,77LT,capaDem,0.437,,
2045,industryHeat_medium,77LT,capaDem,0.249,,
2045,spaceHeat,77LT,capaDem,3.445,,
2045,industryHeat_high,78LV,capaDem,0.171,,
2045,industryHeat_low,78LV,capaDem,0.2,,
2045,industryHeat_medium,78LV,capaDem,0.46,,
2045,spaceHeat,78LV,capaDem,3.266,,
2045,industryHeat_high,79NO,capaDem,0.014,,
2045,industryHeat_low,79NO,capaDem,0.025,,
2045,industryHeat_medium,79NO,capaDem,0.165,,
2045,spaceHeat,79NO,capaDem,0.855,,
2045,industryHeat_high,80NO,capaDem,0.033,,
2045,industryHeat_low,80NO,capaDem,0.06,,
2045,industryHeat_medium,80NO,capaDem,0.389,,
2045,spaceHeat,80NO,capaDem,1.986,,
2045,industryHeat_high,81NO,capaDem,0.067,,
2045,industryHeat_low,81NO,capaDem,0.124,,
2045,industryHeat_medium,81NO,capaDem,0.795,,
2045,spaceHeat,81NO,capaDem,3.087,,
2045,industryHeat_high,82NO,capaDem,0.127,,
2045,industryHeat_low,82NO,capaDem,0.235,,
2045,industryHeat_medium,82NO,capaDem,1.506,,
2045,spaceHeat,82NO,capaDem,5.284,,
2045,industryHeat_high,83NO,capaDem,0.033,,
2045,industryHeat_low,83NO,capaDem,0.062,,
2045,industryHeat_medium,83NO,capaDem,0.397,,
2045,spaceHeat,83NO,capaDem,1.639,,
2045,industryHeat_high,84NO,capaDem,0.028,,
2045,industryHeat_low,84NO,capaDem,0.052,,
2045,industryHeat_medium,84NO,capaDem,0.332,,
2045,spaceHeat,84NO,capaDem,1.564,,
2045,industryHeat_high,85NO,capaDem,0.001,,
2045,industryHeat_low,85NO,capaDem,0.004,,
2045,industryHeat_medium,85NO,capaDem,0.046,,
2045,spaceHeat,85NO,capaDem,0.217,,
2045,industryHeat_high,86SE,capaDem,0.033,,
2045,industryHeat_low,86SE,capaDem,0.037,,
2045,industryHeat_medium,86SE,capaDem,0.178,,
2045,spaceHeat,86SE,capaDem,0.943,,
2045,industryHeat_high,87SE,capaDem,0.161,,
2045,industryHeat_low,87SE,capaDem,0.208,,
2045,industryHeat_medium,87SE,capaDem,1.101,,
2045,spaceHeat,87SE,capaDem,2.989,,
2045,industryHeat_high,88SE,capaDem,0.774,,
2045,industryHeat_low,88SE,capaDem,0.931,,
2045,industryHeat_medium,88SE,capaDem,3.753,,
2045,spaceHeat,88SE,capaDem,20.108,,
2045,industryHeat_high,89SE,capaDem,0.208,,
2045,industryHeat_low,89SE,capaDem,0.256,,
2045,industryHeat_medium,89SE,capaDem,1.021,,
2045,spaceHeat,89SE,capaDem,5.425,,
2045,industryHeat_high,90UK,capaDem,1.224,,
2045,industryHeat_low,90UK,capaDem,1.715,,
2045,industryHeat_medium,90UK,capaDem,2.396,,
2045,spaceHeat,90UK,capaDem,34.665,,
2045,industryHeat_high,91UK,capaDem,0.341,,
2045,industryHeat_low,91UK,capaDem,0.416,,
2045,industryHeat_medium,91UK,capaDem,0.594,,
2045,spaceHeat,91UK,capaDem,7.749,,
2045,industryHeat_high,92UK,capaDem,2.417,,
2045,industryHeat_low,92UK,capaDem,2.309,,
2045,industryHeat_medium,92UK,capaDem,3.489,,
2045,spaceHeat,92UK,capaDem,35.621,,
2045,industryHeat_high,93UK,capaDem,0.623,,
2045,industryHeat_low,93UK,capaDem,0.641,,
2045,industryHeat_medium,93UK,capaDem,0.943,,
2045,spaceHeat,93UK,capaDem,10.014,,
2045,industryHeat_high,94UK,capaDem,0.165,,
2045,industryHeat_low,94UK,capaDem,0.262,,
2045,industryHeat_medium,94UK,capaDem,0.375,,
2045,spaceHeat,94UK,capaDem,5.823,,
2045,industryHeat_high,95UK,capaDem,0.161,,
2045,industryHeat_low,95UK,capaDem,0.188,,
2045,industryHeat_medium,95UK,capaDem,0.284,,
2045,spaceHeat,95UK,capaDem,2.979,,
2045,industryHeat_high,96IE,capaDem,0.45,,
2045,industryHeat_low,96IE,capaDem,0.483,,
2045,industryHeat_medium,96IE,capaDem,0.69,,
2045,spaceHeat,96IE,capaDem,5.485,,
2045,industryHeat_high,98IT,capaDem,0.225,,
2045,industryHeat_low,98IT,capaDem,0.175,,
2045,industryHeat_medium,98IT,capaDem,0.151,,
2045,spaceHeat,98IT,capaDem,2.695,,
2045,industryHeat_high,99FR,capaDem,0.002,,
2045,industryHeat_low,99FR,capaDem,0.01,,
2045,industryHeat_medium,99FR,capaDem,0.007,,
2045,spaceHeat,99FR,capaDem,0.46,,
2050,industryHeat_high,01ES,capaDem,0.364,,
2050,industryHeat_low,01ES,capaDem,0.153,,
2050,industryHeat_medium,01ES,capaDem,0.308,,
2050,spaceHeat,01ES,capaDem,1.958,,
2050,industryHeat_high,02ES,capaDem,0.437,,
2050,industryHeat_low,02ES,capaDem,0.157,,
2050,industryHeat_medium,02ES,capaDem,0.337,,
2050,spaceHeat,02ES,capaDem,1.984,,
2050,industryHeat_high,03ES,capaDem,0.289,,
2050,industryHeat_low,03ES,capaDem,0.131,,
2050,industryHeat_medium,03ES,capaDem,0.274,,
2050,spaceHeat,03ES,capaDem,1.323,,
2050,industryHeat_high,04ES,capaDem,0.712,,
2050,industryHeat_low,04ES,capaDem,0.295,,
2050,industryHeat_medium,04ES,capaDem,0.653,,
2050,spaceHeat,04ES,capaDem,2.171,,
2050,industryHeat_high,05ES,capaDem,0.231,,
2050,industryHeat_low,05ES,capaDem,0.117,,
2050,industryHeat_medium,05ES,capaDem,0.268,,
2050,spaceHeat,05ES,capaDem,0.929,,
2050,industryHeat_high,06ES,capaDem,1.244,,
2050,industryHeat_low,06ES,capaDem,0.809,,
2050,industryHeat_medium,06ES,capaDem,1.95,,
2050,spaceHeat,06ES,capaDem,4.881,,
2050,industryHeat_high,07ES,capaDem,0.529,,
2050,industryHeat_low,07ES,capaDem,0.352,,
2050,industryHeat_medium,07ES,capaDem,0.788,,
2050,spaceHeat,07ES,capaDem,4.602,,
2050,industryHeat_high,08ES,capaDem,0.285,,
2050,industryHeat_low,08ES,capaDem,0.116,,
2050,industryHeat_medium,08ES,capaDem,0.237,,
2050,spaceHeat,08ES,capaDem,1.659,,
2050,industryHeat_high,09ES,capaDem,0.407,,
2050,industryHeat_low,09ES,capaDem,0.193,,
2050,industryHeat_medium,09ES,capaDem,0.38,,
2050,spaceHeat,09ES,capaDem,2.946,,
2050,industryHeat_high,10ES,capaDem,0.233,,
2050,industryHeat_low,10ES,capaDem,0.109,,
2050,industryHeat_medium,10ES,capaDem,0.218,,
2050,spaceHeat,10ES,capaDem,1.803,,
2050,industryHeat_high,11ES,capaDem,1.613,,
2050,industryHeat_low,11ES,capaDem,0.575,,
2050,industryHeat_medium,11ES,capaDem,1.334,,
2050,spaceHeat,11ES,capaDem,4.774,,
2050,industryHeat_high,12PT,capaDem,0.65,,
2050,industryHeat_low,12PT,capaDem,0.594,,
2050,industryHeat_medium,12PT,capaDem,1.243,,
2050,spaceHeat,12PT,capaDem,2.347,,
2050,industryHeat_high,13PT,capaDem,0.415,,
2050,industryHeat_low,13PT,capaDem,0.396,,
2050,industryHeat_medium,13PT,capaDem,0.657,,
2050,spaceHeat,13PT,capaDem,1.896,,
2050,industryHeat_high,14FR,capaDem,0.27,,
2050,industryHeat_low,14FR,capaDem,0.328,,
2050,industryHeat_medium,14FR,capaDem,0.433,,
2050,spaceHeat,14FR,capaDem,7.989,,
2050,industryHeat_high,15FR,capaDem,0.064,,
2050,industryHeat_low,15FR,capaDem,0.129,,
2050,industryHeat_medium,15FR,capaDem,0.153,,
2050,spaceHeat,15FR,capaDem,4.692,,
2050,industryHeat_high,16FR,capaDem,0.348,,
2050,industryHeat_low,16FR,capaDem,0.269,,
2050,industryHeat_medium,16FR,capaDem,0.348,,
2050,spaceHeat,16FR,capaDem,7.67,,
2050,industryHeat_high,17FR,capaDem,0.316,,
2050,industryHeat_low,17FR,capaDem,0.324,,
2050,industryHeat_medium,17FR,capaDem,0.408,,
2050,spaceHeat,17FR,capaDem,6.996,,
2050,industryHeat_high,18FR,capaDem,0.218,,
2050,industryHeat_low,18FR,capaDem,0.142,,
2050,industryHeat_medium,18FR,capaDem,0.2,,
2050,spaceHeat,18FR,capaDem,5.973,,
2050,industryHeat_high,19FR,capaDem,0.721,,
2050,industryHeat_low,19FR,capaDem,0.189,,
2050,industryHeat_medium,19FR,capaDem,0.34,,
2050,spaceHeat,19FR,capaDem,5.654,,
2050,industryHeat_high,20FR,capaDem,0.588,,
2050,industryHeat_low,20FR,capaDem,0.158,,
2050,industryHeat_medium,20FR,capaDem,0.277,,
2050,spaceHeat,20FR,capaDem,5.658,,
2050,industryHeat_high,21FR,capaDem,0.455,,
2050,industryHeat_low,21FR,capaDem,0.514,,
2050,industryHeat_medium,21FR,capaDem,0.587,,
2050,spaceHeat,21FR,capaDem,7.704,,
2050,industryHeat_high,22FR,capaDem,0.036,,
2050,industryHeat_low,22FR,capaDem,0.017,,
2050,industryHeat_medium,22FR,capaDem,0.026,,
2050,spaceHeat,22FR,capaDem,3.326,,
2050,industryHeat_high,23FR,capaDem,3.056,,
2050,industryHeat_low,23FR,capaDem,1.823,,
2050,industryHeat_medium,23FR,capaDem,2.719,,
2050,spaceHeat,23FR,capaDem,18.777,,
2050,industryHeat_high,24FR,capaDem,0.221,,
2050,industryHeat_low,24FR,capaDem,0.106,,
2050,industryHeat_medium,24FR,capaDem,0.134,,
2050,spaceHeat,24FR,capaDem,3.265,,
2050,industryHeat_high,25FR,capaDem,0.419,,
2050,industryHeat_low,25FR,capaDem,0.32,,
2050,industryHeat_medium,25FR,capaDem,0.503,,
2050,spaceHeat,25FR,capaDem,9.011,,
2050,industryHeat_high,26FR,capaDem,0.737,,
2050,industryHeat_low,26FR,capaDem,0.355,,
2050,industryHeat_medium,26FR,capaDem,0.506,,
2050,spaceHeat,26FR,capaDem,12.233,,
2050,industryHeat_high,27FR,capaDem,0.128,,
2050,industryHeat_low,27FR,capaDem,0.078,,
2050,industryHeat_medium,27FR,capaDem,0.09,,
2050,spaceHeat,27FR,capaDem,1.46,,
2050,industryHeat_high,28BE,capaDem,3.381,,
2050,industryHeat_low,28BE,capaDem,2.014,,
2050,industryHeat_medium,28BE,capaDem,2.665,,
2050,spaceHeat,28BE,capaDem,24.993,,
2050,industryHeat_high,29LU,capaDem,0.243,,
2050,industryHeat_low,29LU,capaDem,0.096,,
2050,industryHeat_medium,29LU,capaDem,0.133,,
2050,spaceHeat,29LU,capaDem,1.397,,
2050,industryHeat_high,30NL,capaDem,4.984,,
2050,industryHeat_low,30NL,capaDem,3.54,,
2050,industryHeat_medium,30NL,capaDem,3.317,,
2050,spaceHeat,30NL,capaDem,26.409,,
2050,industryHeat_high,31DE,capaDem,1.78,,
2050,industryHeat_low,31DE,capaDem,1.635,,
2050,industryHeat_medium,31DE,capaDem,1.791,,
2050,spaceHeat,31DE,capaDem,25.251,,
2050,industryHeat_high,32DE,capaDem,0.85,,
2050,industryHeat_low,32DE,capaDem,0.8,,
2050,industryHeat_medium,32DE,capaDem,0.808,,
2050,spaceHeat,32DE,capaDem,15.647,,
2050,industryHeat_high,33DE,capaDem,4.581,,
2050,industryHeat_low,33DE,capaDem,2.852,,
2050,industryHeat_medium,33DE,capaDem,3.052,,
2050,spaceHeat,33DE,capaDem,33.016,,
2050,industryHeat_high,34DE,capaDem,2.138,,
2050,industryHeat_low,34DE,capaDem,1.143,,
2050,industryHeat_medium,34DE,capaDem,1.36,,
2050,spaceHeat,34DE,capaDem,15.76,,
2050,industryHeat_high,35DE,capaDem,2.526,,
2050,industryHeat_low,35DE,capaDem,2.267,,
2050,industryHeat_medium,35DE,capaDem,2.15,,
2050,spaceHeat,35DE,capaDem,21.549,,
2050,industryHeat_high,36DE,capaDem,2.91,,
2050,industryHeat_low,36DE,capaDem,2.125,,
2050,industryHeat_medium,36DE,capaDem,2.3,,
2050,spaceHeat,36DE,capaDem,21.346,,
2050,industryHeat_high,37DE,capaDem,3.123,,
2050,industryHeat_low,37DE,capaDem,2.396,,
2050,industryHeat_medium,37DE,capaDem,2.551,,
2050,spaceHeat,37DE,capaDem,25.479,,
2050,industryHeat_high,38DK,capaDem,0.224,,
2050,industryHeat_low,38DK,capaDem,0.459,,
2050,industryHeat_medium,38DK,capaDem,0.585,,
2050,spaceHeat,38DK,capaDem,6.385,,
2050,industryHeat_high,39CZ,capaDem,1.127,,
2050,industryHeat_low,39CZ,capaDem,1.102,,
2050,industryHeat_medium,39CZ,capaDem,1.06,,
2050,spaceHeat,39CZ,capaDem,7.431,,
2050,industryHeat_high,40CZ,capaDem,1.1,,
2050,industryHeat_low,40CZ,capaDem,0.953,,
2050,industryHeat_medium,40CZ,capaDem,0.904,,
2050,spaceHeat,40CZ,capaDem,5.825,,
2050,industryHeat_high,41PL,capaDem,0.99,,
2050,industryHeat_low,41PL,capaDem,0.69,,
2050,industryHeat_medium,41PL,capaDem,1.178,,
2050,spaceHeat,41PL,capaDem,8.673,,
2050,industryHeat_high,42PL,capaDem,0.807,,
2050,industryHeat_low,42PL,capaDem,0.4,,
2050,industryHeat_medium,42PL,capaDem,0.654,,
2050,spaceHeat,42PL,capaDem,6.228,,
2050,industryHeat_high,43PL,capaDem,1.321,,
2050,industryHeat_low,43PL,capaDem,0.646,,
2050,industryHeat_medium,43PL,capaDem,1.043,,
2050,spaceHeat,43PL,capaDem,8.434,,
2050,industryHeat_high,44PL,capaDem,1.169,,
2050,industryHeat_low,44PL,capaDem,0.641,,
2050,industryHeat_medium,44PL,capaDem,1.156,,
2050,spaceHeat,44PL,capaDem,7.681,,
2050,industryHeat_high,45PL,capaDem,0.685,,
2050,industryHeat_low,45PL,capaDem,0.408,,
2050,industryHeat_medium,45PL,capaDem,0.775,,
2050,spaceHeat,45PL,capaDem,5.841,,
2050,industryHeat_high,46SK,capaDem,1.774,,
2050,industryHeat_low,46SK,capaDem,1.389,,
2050,industryHeat_medium,46SK,capaDem,0.652,,
2050,spaceHeat,46SK,capaDem,5.201,,
2050,industryHeat_high,47CH,capaDem,0.703,,
2050,industryHeat_low,47CH,capaDem,0.791,,
2050,industryHeat_medium,47CH,capaDem,3.295,,
2050,spaceHeat,47CH,capaDem,12.08,,
2050,industryHeat_high,48CH,capaDem,0.072,,
2050,industryHeat_low,48CH,capaDem,0.081,,
2050,industryHeat_medium,48CH,capaDem,0.341,,
2050,spaceHeat,48CH,capaDem,1.5,,
2050,industryHeat_high,49AT,capaDem,0.674,,
2050,industryHeat_low,49AT,capaDem,0.495,,
2050,industryHeat_medium,49AT,capaDem,0.752,,
2050,spaceHeat,49AT,capaDem,3.308,,
2050,industryHeat_high,50AT,capaDem,1.116,,
2050,industryHeat_low,50AT,capaDem,0.875,,
2050,industryHeat_medium,50AT,capaDem,1.394,,
2050,spaceHeat,50AT,capaDem,4.629,,
2050,industryHeat_high,51AT,capaDem,0.635,,
2050,industryHeat_low,51AT,capaDem,0.637,,
2050,industryHeat_medium,51AT,capaDem,0.931,,
2050,spaceHeat,51AT,capaDem,6.119,,
2050,industryHeat_high,52IT,capaDem,4.706,,
2050,industryHeat_low,52IT,capaDem,3.719,,
2050,industryHeat_medium,52IT,capaDem,3.157,,
2050,spaceHeat,52IT,capaDem,52.382,,
2050,industryHeat_high,53IT,capaDem,0.877,,
2050,industryHeat_low,53IT,capaDem,0.693,,
2050,industryHeat_medium,53IT,capaDem,0.589,,
2050,spaceHeat,53IT,capaDem,9.911,,
2050,industryHeat_high,54IT,capaDem,1.645,,
2050,industryHeat_low,54IT,capaDem,1.3,,
2050,industryHeat_medium,54IT,capaDem,1.103,,
2050,spaceHeat,54IT,capaDem,19.086,,
2050,industryHeat_high,55IT,capaDem,0.629,,
2050,industryHeat_low,55IT,capaDem,0.495,,
2050,industryHeat_medium,55IT,capaDem,0.422,,
2050,spaceHeat,55IT,capaDem,10.098,,
2050,industryHeat_high,56IT,capaDem,0.441,,
2050,industryHeat_low,56IT,capaDem,0.347,,
2050,industryHeat_medium,56IT,capaDem,0.296,,
2050,spaceHeat,56IT,capaDem,6.206,,
2050,industryHeat_high,57SI,capaDem,0.275,,
2050,industryHeat_low,57SI,capaDem,0.206,,
2050,industryHeat_medium,57SI,capaDem,0.305,,
2050,spaceHeat,57SI,capaDem,2.435,,
2050,industryHeat_high,58HU,capaDem,0.802,,
2050,industryHeat_low,58HU,capaDem,0.839,,
2050,industryHeat_medium,58HU,capaDem,0.488,,
2050,spaceHeat,58HU,capaDem,14.446,,
2050,industryHeat_high,59RO,capaDem,0.987,,
2050,industryHeat_low,59RO,capaDem,0.404,,
2050,industryHeat_medium,59RO,capaDem,0.503,,
2050,spaceHeat,59RO,capaDem,3.056,,
2050,industryHeat_high,60RO,capaDem,1.327,,
2050,industryHeat_low,60RO,capaDem,0.627,,
2050,industryHeat_medium,60RO,capaDem,0.795,,
2050,spaceHeat,60RO,capaDem,4.308,,
2050,industryHeat_high,61RO,capaDem,0.635,,
2050,industryHeat_low,61RO,capaDem,0.279,,
2050,industryHeat_medium,61RO,capaDem,0.364,,
2050,spaceHeat,61RO,capaDem,3.494,,
2050,industryHeat_high,62HR,capaDem,0.31,,
2050,industryHeat_low,62HR,capaDem,0.193,,
2050,industryHeat_medium,62HR,capaDem,0.464,,
2050,spaceHeat,62HR,capaDem,4.409,,
2050,industryHeat_high,63BA,capaDem,0.669,,
2050,industryHeat_low,63BA,capaDem,0.376,,
2050,industryHeat_medium,63BA,capaDem,0.528,,
2050,spaceHeat,63BA,capaDem,2.123,,
2050,industryHeat_high,64ME,capaDem,0.128,,
2050,industryHeat_low,64ME,capaDem,0.059,,
2050,industryHeat_medium,64ME,capaDem,0.079,,
2050,spaceHeat,64ME,capaDem,0.392,,
2050,industryHeat_high,65RS,capaDem,1.405,,
2050,industryHeat_low,65RS,capaDem,0.808,,
2050,industryHeat_medium,65RS,capaDem,1.13,,
2050,spaceHeat,65RS,capaDem,3.909,,
2050,industryHeat_high,66BG,capaDem,0.557,,
2050,industryHeat_low,66BG,capaDem,1.069,,
2050,industryHeat_medium,66BG,capaDem,0.56,,
2050,spaceHeat,66BG,capaDem,5.133,,
2050,industryHeat_high,67MK,capaDem,0.402,,
2050,industryHeat_low,67MK,capaDem,0.226,,
2050,industryHeat_medium,67MK,capaDem,0.313,,
2050,spaceHeat,67MK,capaDem,1.424,,
2050,industryHeat_high,68GR,capaDem,0.24,,
2050,industryHeat_low,68GR,capaDem,0.23,,
2050,industryHeat_medium,68GR,capaDem,0.248,,
2050,spaceHeat,68GR,capaDem,3.044,,
2050,industryHeat_high,69GR,capaDem,0.454,,
2050,industryHeat_low,69GR,capaDem,0.388,,
2050,industryHeat_medium,69GR,capaDem,0.448,,
2050,spaceHeat,69GR,capaDem,4.378,,
2050,industryHeat_high,70AL,capaDem,0.571,,
2050,industryHeat_low,70AL,capaDem,0.321,,
2050,industryHeat_medium,70AL,capaDem,0.451,,
2050,spaceHeat,70AL,capaDem,1.816,,
2050,industryHeat_high,72DK,capaDem,0.086,,
2050,industryHeat_low,72DK,capaDem,0.197,,
2050,industryHeat_medium,72DK,capaDem,0.239,,
2050,spaceHeat,72DK,capaDem,5.057,,
2050,industryHeat_high,73EE,capaDem,0.069,,
2050,industryHeat_low,73EE,capaDem,0.123,,
2050,industryHeat_medium,73EE,capaDem,0.223,,
2050,spaceHeat,73EE,capaDem,1.998,,
2050,industryHeat_high,74FI,capaDem,0.122,,
2050,industryHeat_low,74FI,capaDem,0.239,,
2050,industryHeat_medium,74FI,capaDem,0.377,,
2050,spaceHeat,74FI,capaDem,1.593,,
2050,industryHeat_high,75FI,capaDem,0.901,,
2050,industryHeat_low,75FI,capaDem,3.034,,
2050,industryHeat_medium,75FI,capaDem,4.649,,
2050,spaceHeat,75FI,capaDem,9.834,,
2050,industryHeat_high,77LT,capaDem,0.178,,
2050,industryHeat_low,77LT,capaDem,0.437,,
2050,industryHeat_medium,77LT,capaDem,0.249,,
2050,spaceHeat,77LT,capaDem,3.011,,
2050,industryHeat_high,78LV,capaDem,0.171,,
2050,industryHeat_low,78LV,capaDem,0.2,,
2050,industryHeat_medium,78LV,capaDem,0.46,,
2050,spaceHeat,78LV,capaDem,2.854,,
2050,industryHeat_high,79NO,capaDem,0.014,,
2050,industryHeat_low,79NO,capaDem,0.025,,
2050,industryHeat_medium,79NO,capaDem,0.165,,
2050,spaceHeat,79NO,capaDem,0.747,,
2050,industryHeat_high,80NO,capaDem,0.033,,
2050,industryHeat_low,80NO,capaDem,0.06,,
2050,industryHeat_medium,80NO,capaDem,0.389,,
2050,spaceHeat,80NO,capaDem,1.735,,
2050,industryHeat_high,81NO,capaDem,0.067,,
2050,industryHeat_low,81NO,capaDem,0.124,,
2050,industryHeat_medium,81NO,capaDem,0.795,,
2050,spaceHeat,81NO,capaDem,2.698,,
2050,industryHeat_high,82NO,capaDem,0.127,,
2050,industryHeat_low,82NO,capaDem,0.235,,
2050,industryHeat_medium,82NO,capaDem,1.506,,
2050,spaceHeat,82NO,capaDem,4.618,,
2050,industryHeat_high,83NO,capaDem,0.033,,
2050,industryHeat_low,83NO,capaDem,0.062,,
2050,industryHeat_medium,83NO,capaDem,0.397,,
2050,spaceHeat,83NO,capaDem,1.432,,
2050,industryHeat_high,84NO,capaDem,0.028,,
2050,industryHeat_low,84NO,capaDem,0.052,,
2050,industryHeat_medium,84NO,capaDem,0.332,,
2050,spaceHeat,84NO,capaDem,1.367,,
2050,industryHeat_high,85NO,capaDem,0.001,,
2050,industryHeat_low,85NO,capaDem,0.004,,
2050,industryHeat_medium,85NO,capaDem,0.046,,
2050,spaceHeat,85NO,capaDem,0.19,,
2050,industryHeat_high,86SE,capaDem,0.033,,
2050,industryHeat_low,86SE,capaDem,0.037,,
2050,industryHeat_medium,86SE,capaDem,0.178,,
2050,spaceHeat,86SE,capaDem,0.824,,
2050,industryHeat_high,87SE,capaDem,0.161,,
2050,industryHeat_low,87SE,capaDem,0.208,,
2050,industryHeat_medium,87SE,capaDem,1.101,,
2050,spaceHeat,87SE,capaDem,2.612,,
2050,industryHeat_high,88SE,capaDem,0.774,,
2050,industryHeat_low,88SE,capaDem,0.931,,
2050,industryHeat_medium,88SE,capaDem,3.753,,
2050,spaceHeat,88SE,capaDem,17.572,,
2050,industryHeat_high,89SE,capaDem,0.208,,
2050,industryHeat_low,89SE,capaDem,0.256,,
2050,industryHeat_medium,89SE,capaDem,1.021,,
2050,spaceHeat,89SE,capaDem,4.741,,
2050,industryHeat_high,90UK,capaDem,1.224,,
2050,industryHeat_low,90UK,capaDem,1.715,,
2050,industryHeat_medium,90UK,capaDem,2.396,,
2050,spaceHeat,90UK,capaDem,30.294,,
2050,industryHeat_high,91UK,capaDem,0.341,,
2050,industryHeat_low,91UK,capaDem,0.416,,
2050,industryHeat_medium,91UK,capaDem,0.594,,
2050,spaceHeat,91UK,capaDem,6.772,,
2050,industryHeat_high,92UK,capaDem,2.417,,
2050,industryHeat_low,92UK,capaDem,2.309,,
2050,industryHeat_medium,92UK,capaDem,3.489,,
2050,spaceHeat,92UK,capaDem,31.129,,
2050,industryHeat_high,93UK,capaDem,0.623,,
2050,industryHeat_low,93UK,capaDem,0.641,,
2050,industryHeat_medium,93UK,capaDem,0.943,,
2050,spaceHeat,93UK,capaDem,8.751,,
2050,industryHeat_high,94UK,capaDem,0.165,,
2050,industryHeat_low,94UK,capaDem,0.262,,
2050,industryHeat_medium,94UK,capaDem,0.375,,
