timestep_2,region_3,technology_3,parameter,value,source
2040,11ES,oilLiquidBoilerProMed,capaConvResi,0.075,
2040,11ES,oilPlantProMedStock,capaConvResi,0.059,
2040,11ES,bioBoilerSpaceStock,capaConvResi,0.544,
2040,11ES,gasBoilerSpaceStock,capaConvResi,1.091,
2040,11ES,oilLiquidBoilerSpaceStock,capaConvResi,0.796,
2040,11ES,resistiveHeatSpaceStock,capaConvResi,0.323,
2040,12PT,gasBoilerProHigh,capaConvResi,0.148,
2040,12PT,oilLiquidBoilerProHigh,capaConvResi,0.111,
2040,12PT,districtHeatPro,capaConvResi,0.092,
2040,12PT,gasEngineProLow,capaConvResi,0.053,
2040,12PT,bioBoilerProMed,capaConvResi,0.176,
2040,12PT,bioEngineProMed,capaConvResi,0.19,
2040,12PT,gasBoilerProMed,capaConvResi,0.053,
2040,12PT,gasEngineProMed,capaConvResi,0.063,
2040,12PT,oilLiquidBoilerProMed,capaConvResi,0.08,
2040,12PT,bioBoilerSpaceStock,capaConvResi,0.331,
2040,12PT,gasBoilerSpaceStock,capaConvResi,0.446,
2040,12PT,oilLiquidBoilerSpaceStock,capaConvResi,0.291,
2040,12PT,resistiveHeatSpaceStock,capaConvResi,0.164,
2040,13PT,gasBoilerProHigh,capaConvResi,0.095,
2040,13PT,oilLiquidBoilerProHigh,capaConvResi,0.071,
2040,13PT,districtHeatPro,capaConvResi,0.061,
2040,13PT,bioBoilerProMed,capaConvResi,0.093,
2040,13PT,bioEngineProMed,capaConvResi,0.101,
2040,13PT,bioBoilerSpaceStock,capaConvResi,0.267,
2040,13PT,gasBoilerSpaceStock,capaConvResi,0.361,
2040,13PT,oilLiquidBoilerSpaceStock,capaConvResi,0.235,
2040,13PT,resistiveHeatSpaceStock,capaConvResi,0.133,
2040,14FR,coalBoilerProHigh,capaConvResi,0.051,
2040,14FR,gasBoilerProHigh,capaConvResi,0.05,
2040,14FR,ccgtGasChpProLow,capaConvResi,0.074,
2040,14FR,ccgtGasChpProMed,capaConvResi,0.067,
2040,14FR,districtHeatSpace,capaConvResi,0.17,
2040,14FR,bioBoilerSpaceStock,capaConvResi,0.604,
2040,14FR,gasBoilerSpaceStock,capaConvResi,1.584,
2040,14FR,oilLiquidBoilerSpaceStock,capaConvResi,0.694,
2040,14FR,resistiveHeatSpaceStock,capaConvResi,0.569,
2040,15FR,districtHeatSpace,capaConvResi,0.1,
2040,15FR,bioBoilerSpaceStock,capaConvResi,0.355,
2040,15FR,gasBoilerSpaceStock,capaConvResi,0.93,
2040,15FR,oilLiquidBoilerSpaceStock,capaConvResi,0.408,
2040,15FR,resistiveHeatSpaceStock,capaConvResi,0.334,
2040,16FR,coalBoilerProHigh,capaConvResi,0.065,
2040,16FR,gasBoilerProHigh,capaConvResi,0.065,
2040,16FR,ccgtGasChpProLow,capaConvResi,0.06,
2040,16FR,ccgtGasChpProMed,capaConvResi,0.054,
2040,16FR,districtHeatSpace,capaConvResi,0.164,
2040,16FR,bioBoilerSpaceStock,capaConvResi,0.58,
2040,16FR,gasBoilerSpaceStock,capaConvResi,1.521,
2040,16FR,oilLiquidBoilerSpaceStock,capaConvResi,0.667,
2040,16FR,resistiveHeatSpaceStock,capaConvResi,0.547,
2040,17FR,coalBoilerProHigh,capaConvResi,0.059,
2040,17FR,gasBoilerProHigh,capaConvResi,0.059,
2040,17FR,ccgtGasChpProLow,capaConvResi,0.073,
2040,17FR,ccgtGasChpProMed,capaConvResi,0.063,
2040,17FR,districtHeatSpace,capaConvResi,0.149,
2040,17FR,bioBoilerSpaceStock,capaConvResi,0.529,
2040,17FR,gasBoilerSpaceStock,capaConvResi,1.387,
2040,17FR,oilLiquidBoilerSpaceStock,capaConvResi,0.608,
2040,17FR,resistiveHeatSpaceStock,capaConvResi,0.499,
2040,18FR,districtHeatSpace,capaConvResi,0.127,
2040,18FR,bioBoilerSpaceStock,capaConvResi,0.452,
2040,18FR,gasBoilerSpaceStock,capaConvResi,1.184,
2040,18FR,oilLiquidBoilerSpaceStock,capaConvResi,0.519,
2040,18FR,resistiveHeatSpaceStock,capaConvResi,0.426,
2040,19FR,coalBoilerProHigh,capaConvResi,0.135,
2040,19FR,gasBoilerProHigh,capaConvResi,0.134,
2040,19FR,oilLiquidBoilerProHigh,capaConvResi,0.081,
2040,19FR,ccgtGasChpProMed,capaConvResi,0.053,
2040,19FR,districtHeatSpace,capaConvResi,0.121,
2040,19FR,bioBoilerSpaceStock,capaConvResi,0.428,
2040,19FR,gasBoilerSpaceStock,capaConvResi,1.121,
2040,19FR,oilLiquidBoilerSpaceStock,capaConvResi,0.492,
2040,19FR,resistiveHeatSpaceStock,capaConvResi,0.403,
2040,20FR,coalBoilerProHigh,capaConvResi,0.11,
2040,20FR,gasBoilerProHigh,capaConvResi,0.109,
2040,20FR,oilLiquidBoilerProHigh,capaConvResi,0.066,
2040,20FR,districtHeatSpace,capaConvResi,0.121,
2040,20FR,bioBoilerSpaceStock,capaConvResi,0.428,
2040,20FR,gasBoilerSpaceStock,capaConvResi,1.122,
2040,20FR,oilLiquidBoilerSpaceStock,capaConvResi,0.492,
2040,20FR,resistiveHeatSpaceStock,capaConvResi,0.403,
2040,21FR,coalBoilerProHigh,capaConvResi,0.085,
2040,21FR,gasBoilerProHigh,capaConvResi,0.085,
2040,21FR,oilLiquidBoilerProHigh,capaConvResi,0.051,
2040,21FR,ccgtGasChpProLow,capaConvResi,0.115,
2040,21FR,gasBoilerProLow,capaConvResi,0.069,
2040,21FR,ccgtGasChpProMed,capaConvResi,0.091,
2040,21FR,gasBoilerProMed,capaConvResi,0.055,
2040,21FR,districtHeatSpace,capaConvResi,0.164,
2040,21FR,bioBoilerSpaceStock,capaConvResi,0.583,
2040,21FR,gasBoilerSpaceStock,capaConvResi,1.527,
2040,21FR,oilLiquidBoilerSpaceStock,capaConvResi,0.67,
2040,21FR,resistiveHeatSpaceStock,capaConvResi,0.549,
2040,22FR,districtHeatSpace,capaConvResi,0.071,
2040,22FR,bioBoilerSpaceStock,capaConvResi,0.252,
2040,22FR,gasBoilerSpaceStock,capaConvResi,0.659,
2040,22FR,oilLiquidBoilerSpaceStock,capaConvResi,0.289,
2040,22FR,resistiveHeatSpaceStock,capaConvResi,0.237,
2040,23FR,coalBoilerProHigh,capaConvResi,0.572,
2040,23FR,eBoilerProHigh,capaConvResi,0.07,
2040,23FR,gasBoilerProHigh,capaConvResi,0.568,
2040,23FR,oilLiquidBoilerProHigh,capaConvResi,0.343,
2040,23FR,ccgtGasChpProLow,capaConvResi,0.407,
2040,23FR,gasBoilerProLow,capaConvResi,0.246,
2040,23FR,gasEngineProLow,capaConvResi,0.129,
2040,23FR,oilLiquidBoilerProLow,capaConvResi,0.065,
2040,23FR,bioBoilerProMed,capaConvResi,0.094,
2040,23FR,bioEngineProMed,capaConvResi,0.142,
2040,23FR,ccgtGasChpProMed,capaConvResi,0.419,
2040,23FR,coalBoilerProMed,capaConvResi,0.085,
2040,23FR,gasBoilerProMed,capaConvResi,0.253,
2040,23FR,gasEngineProMed,capaConvResi,0.133,
2040,23FR,oilLiquidBoilerProMed,capaConvResi,0.185,
2040,23FR,hardcoalPlantProMedStock,capaConvResi,0.127,
2040,23FR,oilPlantProMedStock,capaConvResi,0.068,
2040,23FR,districtHeatSpace,capaConvResi,0.401,
2040,23FR,bioBoilerSpaceStock,capaConvResi,1.421,
2040,23FR,gasBoilerSpaceStock,capaConvResi,3.722,
2040,23FR,oilLiquidBoilerSpaceStock,capaConvResi,1.632,
2040,23FR,resistiveHeatSpaceStock,capaConvResi,1.338,
2040,23FR,heatpumpAirSpace,capaConvResi,0.106,
2040,24FR,districtHeatSpace,capaConvResi,0.07,
2040,24FR,bioBoilerSpaceStock,capaConvResi,0.247,
2040,24FR,gasBoilerSpaceStock,capaConvResi,0.647,
2040,24FR,oilLiquidBoilerSpaceStock,capaConvResi,0.284,
2040,24FR,resistiveHeatSpaceStock,capaConvResi,0.233,
2040,25FR,coalBoilerProHigh,capaConvResi,0.079,
2040,25FR,gasBoilerProHigh,capaConvResi,0.078,
2040,25FR,ccgtGasChpProLow,capaConvResi,0.072,
2040,25FR,ccgtGasChpProMed,capaConvResi,0.078,
2040,25FR,districtHeatSpace,capaConvResi,0.192,
2040,25FR,bioBoilerSpaceStock,capaConvResi,0.682,
2040,25FR,gasBoilerSpaceStock,capaConvResi,1.786,
2040,25FR,oilLiquidBoilerSpaceStock,capaConvResi,0.783,
2040,25FR,resistiveHeatSpaceStock,capaConvResi,0.642,
2040,25FR,heatpumpAirSpace,capaConvResi,0.051,
2040,26FR,coalBoilerProHigh,capaConvResi,0.138,
2040,26FR,gasBoilerProHigh,capaConvResi,0.137,
2040,26FR,oilLiquidBoilerProHigh,capaConvResi,0.083,
2040,26FR,ccgtGasChpProLow,capaConvResi,0.08,
2040,26FR,ccgtGasChpProMed,capaConvResi,0.078,
2040,26FR,districtHeatSpace,capaConvResi,0.261,
2040,26FR,bioBoilerSpaceStock,capaConvResi,0.926,
2040,26FR,gasBoilerSpaceStock,capaConvResi,2.425,
2040,26FR,oilLiquidBoilerSpaceStock,capaConvResi,1.063,
2040,26FR,resistiveHeatSpaceStock,capaConvResi,0.872,
2040,26FR,heatpumpAirSpace,capaConvResi,0.069,
2040,27FR,bioBoilerSpaceStock,capaConvResi,0.11,
2040,27FR,gasBoilerSpaceStock,capaConvResi,0.289,
2040,27FR,oilLiquidBoilerSpaceStock,capaConvResi,0.127,
2040,27FR,resistiveHeatSpaceStock,capaConvResi,0.104,
2040,28BE,coalBoilerProHigh,capaConvResi,0.522,
2040,28BE,eBoilerProHigh,capaConvResi,0.075,
2040,28BE,gasBoilerProHigh,capaConvResi,0.834,
2040,28BE,oilLiquidBoilerProHigh,capaConvResi,0.273,
2040,28BE,districtHeatPro,capaConvResi,0.226,
2040,28BE,gasBoilerProLow,capaConvResi,0.183,
2040,28BE,gasEngineProLow,capaConvResi,0.44,
2040,28BE,bioBoilerProMed,capaConvResi,0.1,
2040,28BE,bioEngineProMed,capaConvResi,0.23,
2040,28BE,coalBoilerProMed,capaConvResi,0.069,
2040,28BE,gasBoilerProMed,capaConvResi,0.202,
2040,28BE,gasEngineProMed,capaConvResi,0.505,
2040,28BE,oilLiquidBoilerProMed,capaConvResi,0.122,
2040,28BE,hardcoalPlantProMedStock,capaConvResi,0.15,
2040,28BE,oilPlantProMedStock,capaConvResi,0.081,
2040,28BE,districtHeatSpace,capaConvResi,0.147,
2040,28BE,bioBoilerSpaceStock,capaConvResi,0.628,
2040,28BE,gasBoilerSpaceStock,capaConvResi,5.359,
2040,28BE,oilLiquidBoilerSpaceStock,capaConvResi,3.655,
2040,28BE,resistiveHeatSpaceStock,capaConvResi,0.834,
2040,28BE,coalBoilerSpaceStock,capaConvResi,0.091,
2040,29LU,gasBoilerProHigh,capaConvResi,0.054,
2040,29LU,districtHeatSpace,capaConvResi,0.091,
2040,29LU,gasBoilerSpaceStock,capaConvResi,0.394,
2040,29LU,oilLiquidBoilerSpaceStock,capaConvResi,0.245,
2040,30NL,coalBoilerProHigh,capaConvResi,0.536,
2040,30NL,gasBoilerProHigh,capaConvResi,0.861,
2040,30NL,oilLiquidBoilerProHigh,capaConvResi,1.154,
2040,30NL,ccgtGasChpProLow,capaConvResi,1.31,
2040,30NL,districtHeatPro,capaConvResi,0.497,
2040,30NL,gasBoilerProLow,capaConvResi,0.17,
2040,30NL,gasEngineProLow,capaConvResi,0.081,
2040,30NL,oilLiquidBoilerProLow,capaConvResi,0.065,
2040,30NL,oilPlantProLowStock,capaConvResi,0.105,
2040,30NL,bioEngineProMed,capaConvResi,0.08,
2040,30NL,ccgtGasChpProMed,capaConvResi,1.39,
2040,30NL,coalBoilerProMed,capaConvResi,0.056,
2040,30NL,gasBoilerProMed,capaConvResi,0.181,
2040,30NL,gasEngineProMed,capaConvResi,0.086,
2040,30NL,oilLiquidBoilerProMed,capaConvResi,0.247,
2040,30NL,hardcoalPlantProMedStock,capaConvResi,0.214,
2040,30NL,oilPlantProMedStock,capaConvResi,0.166,
2040,30NL,districtHeatSpace,capaConvResi,0.57,
2040,30NL,bioBoilerSpaceStock,capaConvResi,0.681,
2040,30NL,gasBoilerSpaceStock,capaConvResi,11.006,
2040,30NL,oilLiquidBoilerSpaceStock,capaConvResi,0.107,
2040,30NL,resistiveHeatSpaceStock,capaConvResi,0.668,
2040,30NL,heatpumpAirSpace,capaConvResi,0.051,
2040,31DE,coalBoilerProHigh,capaConvResi,0.278,
2040,31DE,gasBoilerProHigh,capaConvResi,0.4,
2040,31DE,oilLiquidBoilerProHigh,capaConvResi,0.194,
2040,31DE,ccgtGasChpProLow,capaConvResi,0.071,
2040,31DE,districtHeatPro,capaConvResi,0.286,
2040,31DE,gasBoilerProLow,capaConvResi,0.119,
2040,31DE,gasEngineProLow,capaConvResi,0.18,
2040,31DE,bioEngineProMed,capaConvResi,0.092,
2040,31DE,ccgtGasChpProMed,capaConvResi,0.112,
2040,31DE,coalBoilerProMed,capaConvResi,0.063,
2040,31DE,gasBoilerProMed,capaConvResi,0.17,
2040,31DE,gasEngineProMed,capaConvResi,0.264,
2040,31DE,oilLiquidBoilerProMed,capaConvResi,0.073,
2040,31DE,hardcoalPlantProMedStock,capaConvResi,0.123,
2040,31DE,oilPlantProMedStock,capaConvResi,0.061,
2040,31DE,districtHeatSpace,capaConvResi,0.988,
2040,31DE,bioBoilerSpaceStock,capaConvResi,1.208,
2040,31DE,gasBoilerSpaceStock,capaConvResi,4.897,
2040,31DE,oilLiquidBoilerSpaceStock,capaConvResi,3.198,
2040,31DE,resistiveHeatSpaceStock,capaConvResi,0.529,
2040,31DE,coalBoilerSpaceStock,capaConvResi,0.106,
2040,32DE,coalBoilerProHigh,capaConvResi,0.133,
2040,32DE,gasBoilerProHigh,capaConvResi,0.191,
2040,32DE,oilLiquidBoilerProHigh,capaConvResi,0.093,
2040,32DE,districtHeatPro,capaConvResi,0.14,
2040,32DE,gasBoilerProLow,capaConvResi,0.058,
2040,32DE,gasEngineProLow,capaConvResi,0.088,
2040,32DE,ccgtGasChpProMed,capaConvResi,0.051,
2040,32DE,gasBoilerProMed,capaConvResi,0.077,
2040,32DE,gasEngineProMed,capaConvResi,0.119,
2040,32DE,hardcoalPlantProMedStock,capaConvResi,0.056,
2040,32DE,districtHeatSpace,capaConvResi,0.612,
2040,32DE,bioBoilerSpaceStock,capaConvResi,0.749,
2040,32DE,gasBoilerSpaceStock,capaConvResi,3.034,
2040,32DE,oilLiquidBoilerSpaceStock,capaConvResi,1.982,
2040,32DE,resistiveHeatSpaceStock,capaConvResi,0.328,
2040,32DE,coalBoilerSpaceStock,capaConvResi,0.066,
2040,33DE,coalBoilerProHigh,capaConvResi,0.715,
2040,33DE,eBoilerProHigh,capaConvResi,0.104,
2040,33DE,gasBoilerProHigh,capaConvResi,1.029,
2040,33DE,oilLiquidBoilerProHigh,capaConvResi,0.499,
2040,33DE,ccgtGasChpProLow,capaConvResi,0.124,
2040,33DE,districtHeatPro,capaConvResi,0.499,
2040,33DE,gasBoilerProLow,capaConvResi,0.208,
2040,33DE,gasEngineProLow,capaConvResi,0.314,
2040,33DE,oilPlantProLowStock,capaConvResi,0.055,
2040,33DE,bioBoilerProMed,capaConvResi,0.08,
2040,33DE,bioEngineProMed,capaConvResi,0.156,
2040,33DE,ccgtGasChpProMed,capaConvResi,0.191,
2040,33DE,coalBoilerProMed,capaConvResi,0.107,
2040,33DE,gasBoilerProMed,capaConvResi,0.29,
2040,33DE,gasEngineProMed,capaConvResi,0.451,
2040,33DE,oilLiquidBoilerProMed,capaConvResi,0.125,
2040,33DE,hardcoalPlantProMedStock,capaConvResi,0.21,
2040,33DE,oilPlantProMedStock,capaConvResi,0.104,
2040,33DE,districtHeatSpace,capaConvResi,1.292,
2040,33DE,bioBoilerSpaceStock,capaConvResi,1.58,
2040,33DE,gasBoilerSpaceStock,capaConvResi,6.402,
2040,33DE,oilLiquidBoilerSpaceStock,capaConvResi,4.181,
2040,33DE,resistiveHeatSpaceStock,capaConvResi,0.692,
2040,33DE,coalBoilerSpaceStock,capaConvResi,0.139,
2040,34DE,coalBoilerProHigh,capaConvResi,0.334,
2040,34DE,gasBoilerProHigh,capaConvResi,0.48,
2040,34DE,oilLiquidBoilerProHigh,capaConvResi,0.233,
2040,34DE,districtHeatPro,capaConvResi,0.2,
2040,34DE,gasBoilerProLow,capaConvResi,0.083,
2040,34DE,gasEngineProLow,capaConvResi,0.126,
2040,34DE,bioEngineProMed,capaConvResi,0.069,
2040,34DE,ccgtGasChpProMed,capaConvResi,0.085,
2040,34DE,gasBoilerProMed,capaConvResi,0.129,
2040,34DE,gasEngineProMed,capaConvResi,0.201,
2040,34DE,oilLiquidBoilerProMed,capaConvResi,0.055,
2040,34DE,hardcoalPlantProMedStock,capaConvResi,0.094,
2040,34DE,districtHeatSpace,capaConvResi,0.617,
2040,34DE,bioBoilerSpaceStock,capaConvResi,0.754,
2040,34DE,gasBoilerSpaceStock,capaConvResi,3.056,
2040,34DE,oilLiquidBoilerSpaceStock,capaConvResi,1.996,
2040,34DE,resistiveHeatSpaceStock,capaConvResi,0.33,
2040,34DE,coalBoilerSpaceStock,capaConvResi,0.066,
2040,35DE,coalBoilerProHigh,capaConvResi,0.394,
2040,35DE,eBoilerProHigh,capaConvResi,0.058,
2040,35DE,gasBoilerProHigh,capaConvResi,0.568,
2040,35DE,oilLiquidBoilerProHigh,capaConvResi,0.275,
2040,35DE,ccgtGasChpProLow,capaConvResi,0.098,
2040,35DE,districtHeatPro,capaConvResi,0.397,
2040,35DE,gasBoilerProLow,capaConvResi,0.165,
2040,35DE,gasEngineProLow,capaConvResi,0.25,
2040,35DE,bioBoilerProMed,capaConvResi,0.056,
2040,35DE,bioEngineProMed,capaConvResi,0.11,
2040,35DE,ccgtGasChpProMed,capaConvResi,0.135,
2040,35DE,coalBoilerProMed,capaConvResi,0.075,
2040,35DE,gasBoilerProMed,capaConvResi,0.205,
2040,35DE,gasEngineProMed,capaConvResi,0.317,
2040,35DE,oilLiquidBoilerProMed,capaConvResi,0.088,
2040,35DE,hardcoalPlantProMedStock,capaConvResi,0.148,
2040,35DE,oilPlantProMedStock,capaConvResi,0.073,
2040,35DE,districtHeatSpace,capaConvResi,0.843,
2040,35DE,bioBoilerSpaceStock,capaConvResi,1.031,
2040,35DE,gasBoilerSpaceStock,capaConvResi,4.179,
2040,35DE,oilLiquidBoilerSpaceStock,capaConvResi,2.729,
2040,35DE,resistiveHeatSpaceStock,capaConvResi,0.452,
2040,35DE,coalBoilerSpaceStock,capaConvResi,0.091,
2040,36DE,coalBoilerProHigh,capaConvResi,0.454,
2040,36DE,eBoilerProHigh,capaConvResi,0.066,
2040,36DE,gasBoilerProHigh,capaConvResi,0.654,
2040,36DE,oilLiquidBoilerProHigh,capaConvResi,0.317,
2040,36DE,ccgtGasChpProLow,capaConvResi,0.092,
2040,36DE,districtHeatPro,capaConvResi,0.372,
2040,36DE,gasBoilerProLow,capaConvResi,0.155,
2040,36DE,gasEngineProLow,capaConvResi,0.234,
2040,36DE,bioBoilerProMed,capaConvResi,0.06,
2040,36DE,bioEngineProMed,capaConvResi,0.117,
2040,36DE,ccgtGasChpProMed,capaConvResi,0.144,
2040,36DE,coalBoilerProMed,capaConvResi,0.08,
2040,36DE,gasBoilerProMed,capaConvResi,0.219,
2040,36DE,gasEngineProMed,capaConvResi,0.34,
2040,36DE,oilLiquidBoilerProMed,capaConvResi,0.094,
2040,36DE,hardcoalPlantProMedStock,capaConvResi,0.158,
2040,36DE,oilPlantProMedStock,capaConvResi,0.078,
2040,36DE,districtHeatSpace,capaConvResi,0.835,
2040,36DE,bioBoilerSpaceStock,capaConvResi,1.021,
2040,36DE,gasBoilerSpaceStock,capaConvResi,4.139,
2040,36DE,oilLiquidBoilerSpaceStock,capaConvResi,2.703,
2040,36DE,resistiveHeatSpaceStock,capaConvResi,0.447,
2040,36DE,coalBoilerSpaceStock,capaConvResi,0.09,
2040,37DE,coalBoilerProHigh,capaConvResi,0.487,
2040,37DE,eBoilerProHigh,capaConvResi,0.071,
2040,37DE,gasBoilerProHigh,capaConvResi,0.702,
2040,37DE,oilLiquidBoilerProHigh,capaConvResi,0.341,
2040,37DE,ccgtGasChpProLow,capaConvResi,0.104,
2040,37DE,districtHeatPro,capaConvResi,0.419,
2040,37DE,gasBoilerProLow,capaConvResi,0.175,
2040,37DE,gasEngineProLow,capaConvResi,0.264,
2040,37DE,bioBoilerProMed,capaConvResi,0.067,
2040,37DE,bioEngineProMed,capaConvResi,0.13,
2040,37DE,ccgtGasChpProMed,capaConvResi,0.16,
2040,37DE,coalBoilerProMed,capaConvResi,0.089,
2040,37DE,gasBoilerProMed,capaConvResi,0.243,
2040,37DE,gasEngineProMed,capaConvResi,0.377,
2040,37DE,oilLiquidBoilerProMed,capaConvResi,0.104,
2040,37DE,hardcoalPlantProMedStock,capaConvResi,0.176,
2040,37DE,oilPlantProMedStock,capaConvResi,0.087,
2040,37DE,districtHeatSpace,capaConvResi,0.997,
2040,37DE,bioBoilerSpaceStock,capaConvResi,1.219,
2040,37DE,gasBoilerSpaceStock,capaConvResi,4.941,
2040,37DE,oilLiquidBoilerSpaceStock,capaConvResi,3.227,
2040,37DE,resistiveHeatSpaceStock,capaConvResi,0.534,
2040,37DE,coalBoilerSpaceStock,capaConvResi,0.107,
2040,38DK,gasBoilerProHigh,capaConvResi,0.061,
2040,38DK,ccgtGasChpProLow,capaConvResi,0.091,
2040,38DK,bioEngineProMed,capaConvResi,0.061,
2040,38DK,ccgtGasChpProMed,capaConvResi,0.099,
2040,38DK,oilPlantProMedStock,capaConvResi,0.058,
2040,38DK,districtHeatSpace,capaConvResi,1.301,
2040,38DK,bioBoilerSpaceStock,capaConvResi,0.484,
2040,38DK,gasBoilerSpaceStock,capaConvResi,0.418,
2040,38DK,oilLiquidBoilerSpaceStock,capaConvResi,0.166,
2040,38DK,resistiveHeatSpaceStock,capaConvResi,0.189,
2040,39CZ,coalBoilerProHigh,capaConvResi,0.281,
2040,39CZ,gasBoilerProHigh,capaConvResi,0.169,
2040,39CZ,oilLiquidBoilerProHigh,capaConvResi,0.125,
2040,39CZ,ccgtGasChpProLow,capaConvResi,0.081,
2040,39CZ,districtHeatPro,capaConvResi,0.16,
2040,39CZ,gasBoilerProLow,capaConvResi,0.079,
2040,39CZ,gasEngineProLow,capaConvResi,0.166,
2040,39CZ,bioBoilerProMed,capaConvResi,0.052,
2040,39CZ,bioEngineProMed,capaConvResi,0.105,
2040,39CZ,ccgtGasChpProMed,capaConvResi,0.055,
2040,39CZ,gasBoilerProMed,capaConvResi,0.054,
2040,39CZ,gasEngineProMed,capaConvResi,0.119,
2040,39CZ,oilLiquidBoilerProMed,capaConvResi,0.069,
2040,39CZ,hardcoalPlantProMedStock,capaConvResi,0.105,
2040,39CZ,districtHeatSpace,capaConvResi,0.868,
2040,39CZ,bioBoilerSpaceStock,capaConvResi,0.686,
2040,39CZ,gasBoilerSpaceStock,capaConvResi,1.394,
2040,39CZ,resistiveHeatSpaceStock,capaConvResi,0.349,
2040,39CZ,coalBoilerSpaceStock,capaConvResi,0.294,
2040,40CZ,coalBoilerProHigh,capaConvResi,0.274,
2040,40CZ,gasBoilerProHigh,capaConvResi,0.165,
2040,40CZ,oilLiquidBoilerProHigh,capaConvResi,0.122,
2040,40CZ,ccgtGasChpProLow,capaConvResi,0.07,
2040,40CZ,districtHeatPro,capaConvResi,0.138,
2040,40CZ,gasBoilerProLow,capaConvResi,0.068,
2040,40CZ,gasEngineProLow,capaConvResi,0.144,
2040,40CZ,bioEngineProMed,capaConvResi,0.09,
2040,40CZ,gasEngineProMed,capaConvResi,0.101,
2040,40CZ,oilLiquidBoilerProMed,capaConvResi,0.059,
2040,40CZ,hardcoalPlantProMedStock,capaConvResi,0.089,
2040,40CZ,districtHeatSpace,capaConvResi,0.681,
2040,40CZ,bioBoilerSpaceStock,capaConvResi,0.538,
2040,40CZ,gasBoilerSpaceStock,capaConvResi,1.093,
2040,40CZ,resistiveHeatSpaceStock,capaConvResi,0.274,
2040,40CZ,coalBoilerSpaceStock,capaConvResi,0.23,
2040,41PL,coalBoilerProHigh,capaConvResi,0.186,
2040,41PL,gasBoilerProHigh,capaConvResi,0.181,
2040,41PL,oilLiquidBoilerProHigh,capaConvResi,0.12,
2040,41PL,districtHeatPro,capaConvResi,0.082,
2040,41PL,gasEngineProLow,capaConvResi,0.073,
2040,41PL,hardcoalPlantProLowStock,capaConvResi,0.08,
2040,41PL,bioBoilerProMed,capaConvResi,0.058,
2040,41PL,bioEngineProMed,capaConvResi,0.109,
2040,41PL,coalBoilerProMed,capaConvResi,0.07,
2040,41PL,gasBoilerProMed,capaConvResi,0.056,
2040,41PL,gasEngineProMed,capaConvResi,0.137,
2040,41PL,hardcoalPlantProMedStock,capaConvResi,0.166,
2040,41PL,districtHeatSpace,capaConvResi,1.175,
2040,41PL,bioBoilerSpaceStock,capaConvResi,0.556,
2040,41PL,gasBoilerSpaceStock,capaConvResi,0.979,
2040,41PL,oilLiquidBoilerSpaceStock,capaConvResi,0.133,
2040,41PL,resistiveHeatSpaceStock,capaConvResi,0.263,
2040,41PL,coalBoilerSpaceStock,capaConvResi,1.62,
2040,42PL,coalBoilerProHigh,capaConvResi,0.151,
2040,42PL,gasBoilerProHigh,capaConvResi,0.148,
2040,42PL,oilLiquidBoilerProHigh,capaConvResi,0.098,
2040,42PL,bioEngineProMed,capaConvResi,0.061,
2040,42PL,gasEngineProMed,capaConvResi,0.076,
2040,42PL,hardcoalPlantProMedStock,capaConvResi,0.092,
2040,42PL,districtHeatSpace,capaConvResi,0.844,
2040,42PL,bioBoilerSpaceStock,capaConvResi,0.4,
2040,42PL,gasBoilerSpaceStock,capaConvResi,0.703,
2040,42PL,oilLiquidBoilerSpaceStock,capaConvResi,0.096,
2040,42PL,resistiveHeatSpaceStock,capaConvResi,0.189,
2040,42PL,coalBoilerSpaceStock,capaConvResi,1.164,
2040,43PL,coalBoilerProHigh,capaConvResi,0.248,
2040,43PL,gasBoilerProHigh,capaConvResi,0.242,
2040,43PL,oilLiquidBoilerProHigh,capaConvResi,0.16,
2040,43PL,districtHeatPro,capaConvResi,0.077,
2040,43PL,gasEngineProLow,capaConvResi,0.069,
2040,43PL,hardcoalPlantProLowStock,capaConvResi,0.075,
2040,43PL,bioBoilerProMed,capaConvResi,0.051,
2040,43PL,bioEngineProMed,capaConvResi,0.097,
2040,43PL,coalBoilerProMed,capaConvResi,0.062,
2040,43PL,gasEngineProMed,capaConvResi,0.121,
2040,43PL,hardcoalPlantProMedStock,capaConvResi,0.147,
2040,43PL,districtHeatSpace,capaConvResi,1.143,
2040,43PL,bioBoilerSpaceStock,capaConvResi,0.541,
2040,43PL,gasBoilerSpaceStock,capaConvResi,0.953,
2040,43PL,oilLiquidBoilerSpaceStock,capaConvResi,0.13,
2040,43PL,resistiveHeatSpaceStock,capaConvResi,0.256,
2040,43PL,coalBoilerSpaceStock,capaConvResi,1.576,
2040,44PL,coalBoilerProHigh,capaConvResi,0.219,
2040,44PL,gasBoilerProHigh,capaConvResi,0.214,
2040,44PL,oilLiquidBoilerProHigh,capaConvResi,0.141,
2040,44PL,districtHeatPro,capaConvResi,0.076,
2040,44PL,gasEngineProLow,capaConvResi,0.068,
2040,44PL,hardcoalPlantProLowStock,capaConvResi,0.074,
2040,44PL,bioBoilerProMed,capaConvResi,0.057,
2040,44PL,bioEngineProMed,capaConvResi,0.107,
2040,44PL,coalBoilerProMed,capaConvResi,0.069,
2040,44PL,gasBoilerProMed,capaConvResi,0.055,
2040,44PL,gasEngineProMed,capaConvResi,0.135,
