timestep_3,timestep_5,region_4,carrier_1,parameter,value
d001,h0024,61RO,frtRoadLight,mustOut,0.623023482
d002,h0025,61RO,frtRoadLight,mustOut,0.643943843
d002,h0026,61RO,frtRoadLight,mustOut,0.689580472
d002,h0027,61RO,frtRoadLight,mustOut,0.747599285
d002,h0028,61RO,frtRoadLight,mustOut,0.770006915
d002,h0029,61RO,frtRoadLight,mustOut,0.750848128
d002,h0030,61RO,frtRoadLight,mustOut,0.70870318
d002,h0031,61RO,frtRoadLight,mustOut,0.683885837
d002,h0032,61RO,frtRoadLight,mustOut,0.706719776
d002,h0033,61RO,frtRoadLight,mustOut,0.693775663
d002,h0034,61RO,frtRoadLight,mustOut,0.667251852
d002,h0035,61RO,frtRoadLight,mustOut,0.609233374
d002,h0036,61RO,frtRoadLight,mustOut,0.612357931
d002,h0037,61RO,frtRoadLight,mustOut,0.609099558
d002,h0038,61RO,frtRoadLight,mustOut,0.582847987
d002,h0039,61RO,frtRoadLight,mustOut,0.536041947
d002,h0040,61RO,frtRoadLight,mustOut,0.480414392
d002,h0041,61RO,frtRoadLight,mustOut,0.42145861
d002,h0042,61RO,frtRoadLight,mustOut,0.373521064
d002,h0043,61RO,frtRoadLight,mustOut,0.348341273
d002,h0044,61RO,frtRoadLight,mustOut,0.361789686
d002,h0045,61RO,frtRoadLight,mustOut,0.395593369
d002,h0046,61RO,frtRoadLight,mustOut,0.520435225
d002,h0047,61RO,frtRoadLight,mustOut,0.621715715
d002,h0048,61RO,frtRoadLight,mustOut,0.694349921
d003,h0049,61RO,frtRoadLight,mustOut,0.643805968
d003,h0050,61RO,frtRoadLight,mustOut,0.603185288
d003,h0051,61RO,frtRoadLight,mustOut,0.545948852
d003,h0052,61RO,frtRoadLight,mustOut,0.530683866
d003,h0053,61RO,frtRoadLight,mustOut,0.495705671
d003,h0054,61RO,frtRoadLight,mustOut,0.516862377
d003,h0055,61RO,frtRoadLight,mustOut,0.55904069
d003,h0056,61RO,frtRoadLight,mustOut,0.668383488
d003,h0057,61RO,frtRoadLight,mustOut,0.726454223
d003,h0058,61RO,frtRoadLight,mustOut,0.78160127
d003,h0059,61RO,frtRoadLight,mustOut,0.76160179
d003,h0060,61RO,frtRoadLight,mustOut,0.750778574
d003,h0061,61RO,frtRoadLight,mustOut,0.698088608
d003,h0062,61RO,frtRoadLight,mustOut,0.63927654
d003,h0063,61RO,frtRoadLight,mustOut,0.536456497
d003,h0064,61RO,frtRoadLight,mustOut,0.444256146
d003,h0065,61RO,frtRoadLight,mustOut,0.330503697
d003,h0066,61RO,frtRoadLight,mustOut,0.311020835
d003,h0067,61RO,frtRoadLight,mustOut,0.313098296
d003,h0068,61RO,frtRoadLight,mustOut,0.375921787
d003,h0069,61RO,frtRoadLight,mustOut,0.45533216
d003,h0070,61RO,frtRoadLight,mustOut,0.479683969
d003,h0071,61RO,frtRoadLight,mustOut,0.506127793
d003,h0072,61RO,frtRoadLight,mustOut,0.403019584
d004,h0073,61RO,frtRoadLight,mustOut,0.409792211
d004,h0074,61RO,frtRoadLight,mustOut,0.403616529
d004,h0075,61RO,frtRoadLight,mustOut,0.506266605
d004,h0076,61RO,frtRoadLight,mustOut,0.531634747
d004,h0077,61RO,frtRoadLight,mustOut,0.557768324
d004,h0078,61RO,frtRoadLight,mustOut,0.535455822
d004,h0079,61RO,frtRoadLight,mustOut,0.522912167
d004,h0080,61RO,frtRoadLight,mustOut,0.489946461
d004,h0081,61RO,frtRoadLight,mustOut,0.473934009
d004,h0082,61RO,frtRoadLight,mustOut,0.485453267
d004,h0083,61RO,frtRoadLight,mustOut,0.473113189
d004,h0084,61RO,frtRoadLight,mustOut,0.396229257
d004,h0085,61RO,frtRoadLight,mustOut,0.408767093
d004,h0086,61RO,frtRoadLight,mustOut,0.466272672
d004,h0087,61RO,frtRoadLight,mustOut,0.592055462
d004,h0088,61RO,frtRoadLight,mustOut,0.616954755
d004,h0089,61RO,frtRoadLight,mustOut,0.622491148
d004,h0090,61RO,frtRoadLight,mustOut,0.606947392
d004,h0091,61RO,frtRoadLight,mustOut,0.567512919
d004,h0092,61RO,frtRoadLight,mustOut,0.502353366
d004,h0093,61RO,frtRoadLight,mustOut,0.481686879
d004,h0094,61RO,frtRoadLight,mustOut,0.402530647
d004,h0095,61RO,frtRoadLight,mustOut,0.309605069
d004,h0096,61RO,frtRoadLight,mustOut,0.131282733
d001,h0001,62HR,frtRoadLight,mustOut,0.48281444
d001,h0002,62HR,frtRoadLight,mustOut,0.484989957
d001,h0003,62HR,frtRoadLight,mustOut,0.544048523
d001,h0004,62HR,frtRoadLight,mustOut,0.638230518
d001,h0005,62HR,frtRoadLight,mustOut,0.740448003
d001,h0006,62HR,frtRoadLight,mustOut,0.775615198
d001,h0007,62HR,frtRoadLight,mustOut,0.783966569
d001,h0008,62HR,frtRoadLight,mustOut,0.762330967
d001,h0009,62HR,frtRoadLight,mustOut,0.707522981
d001,h0010,62HR,frtRoadLight,mustOut,0.640498851
d001,h0011,62HR,frtRoadLight,mustOut,0.621929829
d001,h0012,62HR,frtRoadLight,mustOut,0.602724309
d001,h0013,62HR,frtRoadLight,mustOut,0.589629555
d001,h0014,62HR,frtRoadLight,mustOut,0.526125111
d001,h0015,62HR,frtRoadLight,mustOut,0.498187781
d001,h0016,62HR,frtRoadLight,mustOut,0.379359486
d001,h0017,62HR,frtRoadLight,mustOut,0.235881494
d001,h0018,62HR,frtRoadLight,mustOut,0.115461366
d001,h0019,62HR,frtRoadLight,mustOut,0.219583899
d001,h0020,62HR,frtRoadLight,mustOut,0.350655974
d001,h0021,62HR,frtRoadLight,mustOut,0.477788696
d001,h0022,62HR,frtRoadLight,mustOut,0.56542536
d001,h0023,62HR,frtRoadLight,mustOut,0.624870587
d001,h0024,62HR,frtRoadLight,mustOut,0.623023482
d002,h0025,62HR,frtRoadLight,mustOut,0.643943843
d002,h0026,62HR,frtRoadLight,mustOut,0.689580472
d002,h0027,62HR,frtRoadLight,mustOut,0.747599285
d002,h0028,62HR,frtRoadLight,mustOut,0.770006915
d002,h0029,62HR,frtRoadLight,mustOut,0.750848128
d002,h0030,62HR,frtRoadLight,mustOut,0.70870318
d002,h0031,62HR,frtRoadLight,mustOut,0.683885837
d002,h0032,62HR,frtRoadLight,mustOut,0.706719776
d002,h0033,62HR,frtRoadLight,mustOut,0.693775663
d002,h0034,62HR,frtRoadLight,mustOut,0.667251852
d002,h0035,62HR,frtRoadLight,mustOut,0.609233374
d002,h0036,62HR,frtRoadLight,mustOut,0.612357931
d002,h0037,62HR,frtRoadLight,mustOut,0.609099558
d002,h0038,62HR,frtRoadLight,mustOut,0.582847987
d002,h0039,62HR,frtRoadLight,mustOut,0.536041947
d002,h0040,62HR,frtRoadLight,mustOut,0.480414392
d002,h0041,62HR,frtRoadLight,mustOut,0.42145861
d002,h0042,62HR,frtRoadLight,mustOut,0.373521064
d002,h0043,62HR,frtRoadLight,mustOut,0.348341273
d002,h0044,62HR,frtRoadLight,mustOut,0.361789686
d002,h0045,62HR,frtRoadLight,mustOut,0.395593369
d002,h0046,62HR,frtRoadLight,mustOut,0.520435225
d002,h0047,62HR,frtRoadLight,mustOut,0.621715715
d002,h0048,62HR,frtRoadLight,mustOut,0.694349921
d003,h0049,62HR,frtRoadLight,mustOut,0.643805968
d003,h0050,62HR,frtRoadLight,mustOut,0.603185288
d003,h0051,62HR,frtRoadLight,mustOut,0.545948852
d003,h0052,62HR,frtRoadLight,mustOut,0.530683866
d003,h0053,62HR,frtRoadLight,mustOut,0.495705671
d003,h0054,62HR,frtRoadLight,mustOut,0.516862377
d003,h0055,62HR,frtRoadLight,mustOut,0.55904069
d003,h0056,62HR,frtRoadLight,mustOut,0.668383488
d003,h0057,62HR,frtRoadLight,mustOut,0.726454223
d003,h0058,62HR,frtRoadLight,mustOut,0.78160127
d003,h0059,62HR,frtRoadLight,mustOut,0.76160179
d003,h0060,62HR,frtRoadLight,mustOut,0.750778574
d003,h0061,62HR,frtRoadLight,mustOut,0.698088608
d003,h0062,62HR,frtRoadLight,mustOut,0.63927654
d003,h0063,62HR,frtRoadLight,mustOut,0.536456497
d003,h0064,62HR,frtRoadLight,mustOut,0.444256146
d003,h0065,62HR,frtRoadLight,mustOut,0.330503697
d003,h0066,62HR,frtRoadLight,mustOut,0.311020835
d003,h0067,62HR,frtRoadLight,mustOut,0.313098296
d003,h0068,62HR,frtRoadLight,mustOut,0.375921787
d003,h0069,62HR,frtRoadLight,mustOut,0.45533216
d003,h0070,62HR,frtRoadLight,mustOut,0.479683969
d003,h0071,62HR,frtRoadLight,mustOut,0.506127793
d003,h0072,62HR,frtRoadLight,mustOut,0.403019584
d004,h0073,62HR,frtRoadLight,mustOut,0.409792211
d004,h0074,62HR,frtRoadLight,mustOut,0.403616529
d004,h0075,62HR,frtRoadLight,mustOut,0.506266605
d004,h0076,62HR,frtRoadLight,mustOut,0.531634747
d004,h0077,62HR,frtRoadLight,mustOut,0.557768324
d004,h0078,62HR,frtRoadLight,mustOut,0.535455822
d004,h0079,62HR,frtRoadLight,mustOut,0.522912167
d004,h0080,62HR,frtRoadLight,mustOut,0.489946461
d004,h0081,62HR,frtRoadLight,mustOut,0.473934009
d004,h0082,62HR,frtRoadLight,mustOut,0.485453267
d004,h0083,62HR,frtRoadLight,mustOut,0.473113189
d004,h0084,62HR,frtRoadLight,mustOut,0.396229257
d004,h0085,62HR,frtRoadLight,mustOut,0.408767093
d004,h0086,62HR,frtRoadLight,mustOut,0.466272672
d004,h0087,62HR,frtRoadLight,mustOut,0.592055462
d004,h0088,62HR,frtRoadLight,mustOut,0.616954755
d004,h0089,62HR,frtRoadLight,mustOut,0.622491148
d004,h0090,62HR,frtRoadLight,mustOut,0.606947392
d004,h0091,62HR,frtRoadLight,mustOut,0.567512919
d004,h0092,62HR,frtRoadLight,mustOut,0.502353366
d004,h0093,62HR,frtRoadLight,mustOut,0.481686879
d004,h0094,62HR,frtRoadLight,mustOut,0.402530647
d004,h0095,62HR,frtRoadLight,mustOut,0.309605069
d004,h0096,62HR,frtRoadLight,mustOut,0.131282733
d001,h0001,63BA,frtRoadLight,mustOut,0.48281444
d001,h0002,63BA,frtRoadLight,mustOut,0.484989957
d001,h0003,63BA,frtRoadLight,mustOut,0.544048523
d001,h0004,63BA,frtRoadLight,mustOut,0.638230518
d001,h0005,63BA,frtRoadLight,mustOut,0.740448003
d001,h0006,63BA,frtRoadLight,mustOut,0.775615198
d001,h0007,63BA,frtRoadLight,mustOut,0.783966569
d001,h0008,63BA,frtRoadLight,mustOut,0.762330967
d001,h0009,63BA,frtRoadLight,mustOut,0.707522981
d001,h0010,63BA,frtRoadLight,mustOut,0.640498851
d001,h0011,63BA,frtRoadLight,mustOut,0.621929829
d001,h0012,63BA,frtRoadLight,mustOut,0.602724309
d001,h0013,63BA,frtRoadLight,mustOut,0.589629555
d001,h0014,63BA,frtRoadLight,mustOut,0.526125111
d001,h0015,63BA,frtRoadLight,mustOut,0.498187781
d001,h0016,63BA,frtRoadLight,mustOut,0.379359486
d001,h0017,63BA,frtRoadLight,mustOut,0.235881494
d001,h0018,63BA,frtRoadLight,mustOut,0.115461366
d001,h0019,63BA,frtRoadLight,mustOut,0.219583899
d001,h0020,63BA,frtRoadLight,mustOut,0.350655974
d001,h0021,63BA,frtRoadLight,mustOut,0.477788696
d001,h0022,63BA,frtRoadLight,mustOut,0.56542536
d001,h0023,63BA,frtRoadLight,mustOut,0.624870587
d001,h0024,63BA,frtRoadLight,mustOut,0.623023482
d002,h0025,63BA,frtRoadLight,mustOut,0.643943843
d002,h0026,63BA,frtRoadLight,mustOut,0.689580472
d002,h0027,63BA,frtRoadLight,mustOut,0.747599285
d002,h0028,63BA,frtRoadLight,mustOut,0.770006915
d002,h0029,63BA,frtRoadLight,mustOut,0.750848128
d002,h0030,63BA,frtRoadLight,mustOut,0.70870318
d002,h0031,63BA,frtRoadLight,mustOut,0.683885837
d002,h0032,63BA,frtRoadLight,mustOut,0.706719776
d002,h0033,63BA,frtRoadLight,mustOut,0.693775663
d002,h0034,63BA,frtRoadLight,mustOut,0.667251852
d002,h0035,63BA,frtRoadLight,mustOut,0.609233374
d002,h0036,63BA,frtRoadLight,mustOut,0.612357931
d002,h0037,63BA,frtRoadLight,mustOut,0.609099558
d002,h0038,63BA,frtRoadLight,mustOut,0.582847987
d002,h0039,63BA,frtRoadLight,mustOut,0.536041947
d002,h0040,63BA,frtRoadLight,mustOut,0.480414392
d002,h0041,63BA,frtRoadLight,mustOut,0.42145861
d002,h0042,63BA,frtRoadLight,mustOut,0.373521064
d002,h0043,63BA,frtRoadLight,mustOut,0.348341273
d002,h0044,63BA,frtRoadLight,mustOut,0.361789686
d002,h0045,63BA,frtRoadLight,mustOut,0.395593369
d002,h0046,63BA,frtRoadLight,mustOut,0.520435225
d002,h0047,63BA,frtRoadLight,mustOut,0.621715715
d002,h0048,63BA,frtRoadLight,mustOut,0.694349921
d003,h0049,63BA,frtRoadLight,mustOut,0.643805968
d003,h0050,63BA,frtRoadLight,mustOut,0.603185288
d003,h0051,63BA,frtRoadLight,mustOut,0.545948852
d003,h0052,63BA,frtRoadLight,mustOut,0.530683866
d003,h0053,63BA,frtRoadLight,mustOut,0.495705671
d003,h0054,63BA,frtRoadLight,mustOut,0.516862377
d003,h0055,63BA,frtRoadLight,mustOut,0.55904069
d003,h0056,63BA,frtRoadLight,mustOut,0.668383488
d003,h0057,63BA,frtRoadLight,mustOut,0.726454223
d003,h0058,63BA,frtRoadLight,mustOut,0.78160127
d003,h0059,63BA,frtRoadLight,mustOut,0.76160179
d003,h0060,63BA,frtRoadLight,mustOut,0.750778574
d003,h0061,63BA,frtRoadLight,mustOut,0.698088608
d003,h0062,63BA,frtRoadLight,mustOut,0.63927654
d003,h0063,63BA,frtRoadLight,mustOut,0.536456497
d003,h0064,63BA,frtRoadLight,mustOut,0.444256146
d003,h0065,63BA,frtRoadLight,mustOut,0.330503697
d003,h0066,63BA,frtRoadLight,mustOut,0.311020835
d003,h0067,63BA,frtRoadLight,mustOut,0.313098296
d003,h0068,63BA,frtRoadLight,mustOut,0.375921787
d003,h0069,63BA,frtRoadLight,mustOut,0.45533216
d003,h0070,63BA,frtRoadLight,mustOut,0.479683969
d003,h0071,63BA,frtRoadLight,mustOut,0.506127793
d003,h0072,63BA,frtRoadLight,mustOut,0.403019584
d004,h0073,63BA,frtRoadLight,mustOut,0.409792211
d004,h0074,63BA,frtRoadLight,mustOut,0.403616529
d004,h0075,63BA,frtRoadLight,mustOut,0.506266605
d004,h0076,63BA,frtRoadLight,mustOut,0.531634747
d004,h0077,63BA,frtRoadLight,mustOut,0.557768324
d004,h0078,63BA,frtRoadLight,mustOut,0.535455822
d004,h0079,63BA,frtRoadLight,mustOut,0.522912167
d004,h0080,63BA,frtRoadLight,mustOut,0.489946461
d004,h0081,63BA,frtRoadLight,mustOut,0.473934009
d004,h0082,63BA,frtRoadLight,mustOut,0.485453267
d004,h0083,63BA,frtRoadLight,mustOut,0.473113189
d004,h0084,63BA,frtRoadLight,mustOut,0.396229257
d004,h0085,63BA,frtRoadLight,mustOut,0.408767093
d004,h0086,63BA,frtRoadLight,mustOut,0.466272672
d004,h0087,63BA,frtRoadLight,mustOut,0.592055462
d004,h0088,63BA,frtRoadLight,mustOut,0.616954755
d004,h0089,63BA,frtRoadLight,mustOut,0.622491148
d004,h0090,63BA,frtRoadLight,mustOut,0.606947392
d004,h0091,63BA,frtRoadLight,mustOut,0.567512919
d004,h0092,63BA,frtRoadLight,mustOut,0.502353366
d004,h0093,63BA,frtRoadLight,mustOut,0.481686879
d004,h0094,63BA,frtRoadLight,mustOut,0.402530647
d004,h0095,63BA,frtRoadLight,mustOut,0.309605069
d004,h0096,63BA,frtRoadLight,mustOut,0.131282733
d001,h0001,64ME,frtRoadLight,mustOut,0.48281444
d001,h0002,64ME,frtRoadLight,mustOut,0.484989957
d001,h0003,64ME,frtRoadLight,mustOut,0.544048523
d001,h0004,64ME,frtRoadLight,mustOut,0.638230518
d001,h0005,64ME,frtRoadLight,mustOut,0.740448003
d001,h0006,64ME,frtRoadLight,mustOut,0.775615198
d001,h0007,64ME,frtRoadLight,mustOut,0.783966569
d001,h0008,64ME,frtRoadLight,mustOut,0.762330967
d001,h0009,64ME,frtRoadLight,mustOut,0.707522981
d001,h0010,64ME,frtRoadLight,mustOut,0.640498851
d001,h0011,64ME,frtRoadLight,mustOut,0.621929829
d001,h0012,64ME,frtRoadLight,mustOut,0.602724309
d001,h0013,64ME,frtRoadLight,mustOut,0.589629555
d001,h0014,64ME,frtRoadLight,mustOut,0.526125111
d001,h0015,64ME,frtRoadLight,mustOut,0.498187781
d001,h0016,64ME,frtRoadLight,mustOut,0.379359486
d001,h0017,64ME,frtRoadLight,mustOut,0.235881494
d001,h0018,64ME,frtRoadLight,mustOut,0.115461366
d001,h0019,64ME,frtRoadLight,mustOut,0.219583899
d001,h0020,64ME,frtRoadLight,mustOut,0.350655974
d001,h0021,64ME,frtRoadLight,mustOut,0.477788696
d001,h0022,64ME,frtRoadLight,mustOut,0.56542536
d001,h0023,64ME,frtRoadLight,mustOut,0.624870587
d001,h0024,64ME,frtRoadLight,mustOut,0.623023482
d002,h0025,64ME,frtRoadLight,mustOut,0.643943843
d002,h0026,64ME,frtRoadLight,mustOut,0.689580472
d002,h0027,64ME,frtRoadLight,mustOut,0.747599285
d002,h0028,64ME,frtRoadLight,mustOut,0.770006915
d002,h0029,64ME,frtRoadLight,mustOut,0.750848128
d002,h0030,64ME,frtRoadLight,mustOut,0.70870318
d002,h0031,64ME,frtRoadLight,mustOut,0.683885837
d002,h0032,64ME,frtRoadLight,mustOut,0.706719776
d002,h0033,64ME,frtRoadLight,mustOut,0.693775663
d002,h0034,64ME,frtRoadLight,mustOut,0.667251852
d002,h0035,64ME,frtRoadLight,mustOut,0.609233374
d002,h0036,64ME,frtRoadLight,mustOut,0.612357931
d002,h0037,64ME,frtRoadLight,mustOut,0.609099558
d002,h0038,64ME,frtRoadLight,mustOut,0.582847987
d002,h0039,64ME,frtRoadLight,mustOut,0.536041947
d002,h0040,64ME,frtRoadLight,mustOut,0.480414392
d002,h0041,64ME,frtRoadLight,mustOut,0.42145861
d002,h0042,64ME,frtRoadLight,mustOut,0.373521064
d002,h0043,64ME,frtRoadLight,mustOut,0.348341273
d002,h0044,64ME,frtRoadLight,mustOut,0.361789686
d002,h0045,64ME,frtRoadLight,mustOut,0.395593369
d002,h0046,64ME,frtRoadLight,mustOut,0.520435225
d002,h0047,64ME,frtRoadLight,mustOut,0.621715715
d002,h0048,64ME,frtRoadLight,mustOut,0.694349921
d003,h0049,64ME,frtRoadLight,mustOut,0.643805968
d003,h0050,64ME,frtRoadLight,mustOut,0.603185288
d003,h0051,64ME,frtRoadLight,mustOut,0.545948852
d003,h0052,64ME,frtRoadLight,mustOut,0.530683866
d003,h0053,64ME,frtRoadLight,mustOut,0.495705671
d003,h0054,64ME,frtRoadLight,mustOut,0.516862377
d003,h0055,64ME,frtRoadLight,mustOut,0.55904069
d003,h0056,64ME,frtRoadLight,mustOut,0.668383488
d003,h0057,64ME,frtRoadLight,mustOut,0.726454223
d003,h0058,64ME,frtRoadLight,mustOut,0.78160127
d003,h0059,64ME,frtRoadLight,mustOut,0.76160179
d003,h0060,64ME,frtRoadLight,mustOut,0.750778574
d003,h0061,64ME,frtRoadLight,mustOut,0.698088608
d003,h0062,64ME,frtRoadLight,mustOut,0.63927654
d003,h0063,64ME,frtRoadLight,mustOut,0.536456497
d003,h0064,64ME,frtRoadLight,mustOut,0.444256146
d003,h0065,64ME,frtRoadLight,mustOut,0.330503697
d003,h0066,64ME,frtRoadLight,mustOut,0.311020835
d003,h0067,64ME,frtRoadLight,mustOut,0.313098296
d003,h0068,64ME,frtRoadLight,mustOut,0.375921787
d003,h0069,64ME,frtRoadLight,mustOut,0.45533216
d003,h0070,64ME,frtRoadLight,mustOut,0.479683969
d003,h0071,64ME,frtRoadLight,mustOut,0.506127793
d003,h0072,64ME,frtRoadLight,mustOut,0.403019584
d004,h0073,64ME,frtRoadLight,mustOut,0.409792211
d004,h0074,64ME,frtRoadLight,mustOut,0.403616529
d004,h0075,64ME,frtRoadLight,mustOut,0.506266605
d004,h0076,64ME,frtRoadLight,mustOut,0.531634747
d004,h0077,64ME,frtRoadLight,mustOut,0.557768324
d004,h0078,64ME,frtRoadLight,mustOut,0.535455822
d004,h0079,64ME,frtRoadLight,mustOut,0.522912167
d004,h0080,64ME,frtRoadLight,mustOut,0.489946461
d004,h0081,64ME,frtRoadLight,mustOut,0.473934009
d004,h0082,64ME,frtRoadLight,mustOut,0.485453267
d004,h0083,64ME,frtRoadLight,mustOut,0.473113189
d004,h0084,64ME,frtRoadLight,mustOut,0.396229257
d004,h0085,64ME,frtRoadLight,mustOut,0.408767093
d004,h0086,64ME,frtRoadLight,mustOut,0.466272672
d004,h0087,64ME,frtRoadLight,mustOut,0.592055462
d004,h0088,64ME,frtRoadLight,mustOut,0.616954755
d004,h0089,64ME,frtRoadLight,mustOut,0.622491148
d004,h0090,64ME,frtRoadLight,mustOut,0.606947392
d004,h0091,64ME,frtRoadLight,mustOut,0.567512919
d004,h0092,64ME,frtRoadLight,mustOut,0.502353366
d004,h0093,64ME,frtRoadLight,mustOut,0.481686879
d004,h0094,64ME,frtRoadLight,mustOut,0.402530647
d004,h0095,64ME,frtRoadLight,mustOut,0.309605069
d004,h0096,64ME,frtRoadLight,mustOut,0.131282733
d001,h0001,65RS,frtRoadLight,mustOut,0.48281444
d001,h0002,65RS,frtRoadLight,mustOut,0.484989957
d001,h0003,65RS,frtRoadLight,mustOut,0.544048523
d001,h0004,65RS,frtRoadLight,mustOut,0.638230518
d001,h0005,65RS,frtRoadLight,mustOut,0.740448003
d001,h0006,65RS,frtRoadLight,mustOut,0.775615198
d001,h0007,65RS,frtRoadLight,mustOut,0.783966569
d001,h0008,65RS,frtRoadLight,mustOut,0.762330967
d001,h0009,65RS,frtRoadLight,mustOut,0.707522981
d001,h0010,65RS,frtRoadLight,mustOut,0.640498851
d001,h0011,65RS,frtRoadLight,mustOut,0.621929829
d001,h0012,65RS,frtRoadLight,mustOut,0.602724309
d001,h0013,65RS,frtRoadLight,mustOut,0.589629555
d001,h0014,65RS,frtRoadLight,mustOut,0.526125111
d001,h0015,65RS,frtRoadLight,mustOut,0.498187781
d001,h0016,65RS,frtRoadLight,mustOut,0.379359486
d001,h0017,65RS,frtRoadLight,mustOut,0.235881494
d001,h0018,65RS,frtRoadLight,mustOut,0.115461366
d001,h0019,65RS,frtRoadLight,mustOut,0.219583899
d001,h0020,65RS,frtRoadLight,mustOut,0.350655974
d001,h0021,65RS,frtRoadLight,mustOut,0.477788696
d001,h0022,65RS,frtRoadLight,mustOut,0.56542536
d001,h0023,65RS,frtRoadLight,mustOut,0.624870587
d001,h0024,65RS,frtRoadLight,mustOut,0.623023482
d002,h0025,65RS,frtRoadLight,mustOut,0.643943843
d002,h0026,65RS,frtRoadLight,mustOut,0.689580472
d002,h0027,65RS,frtRoadLight,mustOut,0.747599285
d002,h0028,65RS,frtRoadLight,mustOut,0.770006915
d002,h0029,65RS,frtRoadLight,mustOut,0.750848128
d002,h0030,65RS,frtRoadLight,mustOut,0.70870318
d002,h0031,65RS,frtRoadLight,mustOut,0.683885837
d002,h0032,65RS,frtRoadLight,mustOut,0.706719776
d002,h0033,65RS,frtRoadLight,mustOut,0.693775663
d002,h0034,65RS,frtRoadLight,mustOut,0.667251852
d002,h0035,65RS,frtRoadLight,mustOut,0.609233374
d002,h0036,65RS,frtRoadLight,mustOut,0.612357931
d002,h0037,65RS,frtRoadLight,mustOut,0.609099558
d002,h0038,65RS,frtRoadLight,mustOut,0.582847987
d002,h0039,65RS,frtRoadLight,mustOut,0.536041947
d002,h0040,65RS,frtRoadLight,mustOut,0.480414392
d002,h0041,65RS,frtRoadLight,mustOut,0.42145861
d002,h0042,65RS,frtRoadLight,mustOut,0.373521064
d002,h0043,65RS,frtRoadLight,mustOut,0.348341273
d002,h0044,65RS,frtRoadLight,mustOut,0.361789686
d002,h0045,65RS,frtRoadLight,mustOut,0.395593369
d002,h0046,65RS,frtRoadLight,mustOut,0.520435225
d002,h0047,65RS,frtRoadLight,mustOut,0.621715715
d002,h0048,65RS,frtRoadLight,mustOut,0.694349921
d003,h0049,65RS,frtRoadLight,mustOut,0.643805968
d003,h0050,65RS,frtRoadLight,mustOut,0.603185288
d003,h0051,65RS,frtRoadLight,mustOut,0.545948852
d003,h0052,65RS,frtRoadLight,mustOut,0.530683866
d003,h0053,65RS,frtRoadLight,mustOut,0.495705671
d003,h0054,65RS,frtRoadLight,mustOut,0.516862377
d003,h0055,65RS,frtRoadLight,mustOut,0.55904069
d003,h0056,65RS,frtRoadLight,mustOut,0.668383488
d003,h0057,65RS,frtRoadLight,mustOut,0.726454223
d003,h0058,65RS,frtRoadLight,mustOut,0.78160127
d003,h0059,65RS,frtRoadLight,mustOut,0.76160179
d003,h0060,65RS,frtRoadLight,mustOut,0.750778574
d003,h0061,65RS,frtRoadLight,mustOut,0.698088608
d003,h0062,65RS,frtRoadLight,mustOut,0.63927654
d003,h0063,65RS,frtRoadLight,mustOut,0.536456497
d003,h0064,65RS,frtRoadLight,mustOut,0.444256146
d003,h0065,65RS,frtRoadLight,mustOut,0.330503697
d003,h0066,65RS,frtRoadLight,mustOut,0.311020835
d003,h0067,65RS,frtRoadLight,mustOut,0.313098296
d003,h0068,65RS,frtRoadLight,mustOut,0.375921787
d003,h0069,65RS,frtRoadLight,mustOut,0.45533216
d003,h0070,65RS,frtRoadLight,mustOut,0.479683969
d003,h0071,65RS,frtRoadLight,mustOut,0.506127793
d003,h0072,65RS,frtRoadLight,mustOut,0.403019584
d004,h0073,65RS,frtRoadLight,mustOut,0.409792211
d004,h0074,65RS,frtRoadLight,mustOut,0.403616529
d004,h0075,65RS,frtRoadLight,mustOut,0.506266605
d004,h0076,65RS,frtRoadLight,mustOut,0.531634747
d004,h0077,65RS,frtRoadLight,mustOut,0.557768324
d004,h0078,65RS,frtRoadLight,mustOut,0.535455822
d004,h0079,65RS,frtRoadLight,mustOut,0.522912167
d004,h0080,65RS,frtRoadLight,mustOut,0.489946461
d004,h0081,65RS,frtRoadLight,mustOut,0.473934009
d004,h0082,65RS,frtRoadLight,mustOut,0.485453267
d004,h0083,65RS,frtRoadLight,mustOut,0.473113189
d004,h0084,65RS,frtRoadLight,mustOut,0.396229257
d004,h0085,65RS,frtRoadLight,mustOut,0.408767093
d004,h0086,65RS,frtRoadLight,mustOut,0.466272672
d004,h0087,65RS,frtRoadLight,mustOut,0.592055462
d004,h0088,65RS,frtRoadLight,mustOut,0.616954755
d004,h0089,65RS,frtRoadLight,mustOut,0.622491148
d004,h0090,65RS,frtRoadLight,mustOut,0.606947392
d004,h0091,65RS,frtRoadLight,mustOut,0.567512919
d004,h0092,65RS,frtRoadLight,mustOut,0.502353366
d004,h0093,65RS,frtRoadLight,mustOut,0.481686879
d004,h0094,65RS,frtRoadLight,mustOut,0.402530647
d004,h0095,65RS,frtRoadLight,mustOut,0.309605069
